L1	L2	L3	L4	ID	Function	EC	Count
TranscriptionSignal transduction mechanisms		CitB		COG4565	DNA-binding response regulator DpiB of citrate/malate metabolism		1
Replication, recombination and repair		RusA	1Q8R	COG4570	Holliday junction resolvase RusA (prophage-encoded endonuclease)		1
General function prediction only				COG4586	ABC-type uncharacterized transport system, ATPase component		5
Cell wall/membrane/envelope biogenesis		LolE	6F49	COG4591	ABC-type transport system involved in lipoprotein release, permease component LolC		2
Nucleotide transport and metabolism		NupP		COG4603	ABC-type guanosine uptake system NupNOPQ, permease component NupP		3
Inorganic ion transport and metabolism		CeuD		COG4604	ABC-type enterochelin transport system, ATPase component		6
Inorganic ion transport and metabolism		CeuC		COG4605	ABC-type enterochelin transport system, permease component		1
Inorganic ion transport and metabolism		CeuA	3ZKW	COG4607	ABC-type enterochelin transport system, periplasmic component		3
Amino acid transport and metabolism		AppF		COG4608	ABC-type oligopeptide transport system, ATPase component		11
Inorganic ion transport and metabolism		FetA		COG4619	ABC-type iron transporter FetAB, ATPase component		5
Function unknown				COG4687	Uncharacterized conserved protein		1
Amino acid transport and metabolism		PepD	5IAU	COG4690	Dipeptidase		3
Function unknown		YpmS		COG4698	Uncharacterized conserved protein YpmS, DUF2140 family		3
Nucleotide transport and metabolismTranslation, ribosomal structure and biogenesis		QueT		COG4708	ECF-type transporter of queuosine precursor, membrane (S) component		1
Function unknown			4IA5	COG4716	Myosin-crossreactive antigen  (function unknown)		3
Lipid transport and metabolism		PccA	3U9S	COG4770	Acetyl/propionyl-CoA carboxylase, alpha subunit		14
Lipid transport and metabolism		UgpQ1		COG4781	Membrane-anchored glycerophosphoryl diester phosphodiesterase (GDPDase), membrane domain		3
Carbohydrate transport and metabolism		RhaA	1D8W	COG4806	L-rhamnose isomerase		40
Function unknown			3DS8	COG4814	Uncharacterized conserved protein with an alpha/beta hydrolase fold		3
TranscriptionSignal transduction mechanismsCell motility		MecA	2MK6	COG4862	Negative regulator MecA of genetic competence, sporulation and motility		1
Function unknown		YdaT		COG4876	Uncharacterized conserved protein YdaT		2
General function prediction only			3IX7	COG4956	Uncharacterized conserved protein YacL, contains PIN and TRAM domains		7
Replication, recombination and repair		XerD	1A0P	COG4974	Site-specific recombinase XerD		10
General function prediction only		YdhF	1UR3	COG4989	Predicted oxidoreductase YdhF		1
Signal transduction mechanisms		WalK	4I5S	COG5002	Sensor histidine kinase WalK		7
Cell wall/membrane/envelope biogenesis		MrcA	3D0F	COG5009	Membrane carboxypeptidase/penicillin-binding protein		1
Function unknown			5YIU	COG5352	Uncharacterized conserved protein		2
Posttranslational modification, protein turnover, chaperones		HslV	5JI3	COG5405	ATP-dependent protease HslVU (ClpYQ), peptidase subunit		3
Function unknown				COG5410	Uncharacterized conserved protein		3
Carbohydrate transport and metabolism		Pgu1	1BHE	COG5434	Polygalacturonase		5
Cell cycle control, cell division, chromosome partitioning		SpoVB		COG5841	Stage V sporulation protein SpoVB/SpoIIIF, required for spore cortex synthesis		1
