L1	L2	L3	L4	ID	Function	EC	Count
Translation, ribosomal structure and biogenesis		HflX	2QTF	COG2262	50S ribosomal subunit-associated GTPase HflX		388
Translation, ribosomal structure and biogenesis		PrmA	3GRZ	COG2264	Ribosomal protein L11 methylase PrmA		158
Translation, ribosomal structure and biogenesis	tRNA modification	TrmA	1UWV	COG2265	tRNA/tmRNA/rRNA uracil-C5-methylase, TrmA/RlmC/RlmD family		168
Defense mechanisms		SunT	3K8U	COG2274	ABC-type bacteriocin/lantibiotic exporters, contain an N-terminal double-glycine peptidase domain		9
Carbohydrate transport and metabolism		CitE	4ROQ	COG2301	Citrate lyase beta subunit		97
General function prediction only		YlmH		COG2302	RNA-binding protein YlmH, contains S4-like domain		44
Lipid transport and metabolismGeneral function prediction only	Non-phosphorylated Entner-Doudoroff pathway	BetA	1B4V	COG2303	Choline dehydrogenase or related flavoprotein		1
Intracellular trafficking, secretion, and vesicular transport		ComEC		COG2333	DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily		71
Defense mechanisms		MazF	2MF2	COG2337	mRNA-degrading endonuclease MazF, toxin component of the MazEF toxin-antitoxin module		49
Transcription		Rex	3KEO	COG2344	NADH/NAD ratio-sensing transcriptional regulator Rex		191
Nucleotide transport and metabolismSignal transduction mechanisms		YjbM	5F2V	COG2357	ppGpp synthetase catalytic domain (RelA/SpoT-type nucleotidyltranferase)		177
Signal transduction mechanisms		Oca4	1XRI	COG2365	Protein tyrosine/serine phosphatase Oca4		19
Translation, ribosomal structure and biogenesis	tRNA modification	TrmK	3KR9	COG2384	tRNA A22 N1-methylase		75
General function prediction only		YidJ	1R57	COG2388	Predicted acetyltransferase, GNAT superfamily		18
Transcription		DeoR	2GNP	COG2390	DNA-binding transcriptional regulator LsrR, DeoR family		46
Energy production and conversion		FixX		COG2440	Ferredoxin-like protein FixX		4
Translation, ribosomal structure and biogenesis		YbcJ	1P9K	COG2501	Ribosome-associated protein YbcJ, S4-like RNA-binding protein		46
Transcription		PucR		COG2508	DNA-binding transcriptional regulator, PucR/PutR family		9
Translation, ribosomal structure and biogenesis		EbsC	1DBU	COG2606	Cys-tRNA(Pro) deacylase, prolyl-tRNA editing enzyme YbaK/EbsC		15
Carbohydrate transport and metabolism		Pgl	1JOF	COG2706	6-phosphogluconolactonase, cycloisomerase 2 family		190
Function unknown		YeaL		COG2707	Uncharacterized membrane protein, DUF441 family		49
Carbohydrate transport and metabolism		UxaA	6U7L	COG2721	Altronate dehydratase		395
Carbohydrate transport and metabolism		BglB	4HZ6	COG2723	Beta-glucosidase/6-phospho-beta-glucosidase/beta-galactosidase		1436
Posttranslational modification, protein turnover, chaperones		YugP		COG2738	Zn-dependent membrane protease YugP		132
Transcription		YlxM	1S7O	COG2739	Predicted DNA-binding protein YlxM, UPF0122 family		79
General function prediction only		YlxR	1G2R	COG2740	Nucleoid-associated protein YlxR, Predicted RNA-binding, DUF448 family		47
Nucleotide transport and metabolism		MIS1	1EG7	COG2759	Formyltetrahydrofolate synthetase		722
Cell motilityIntracellular trafficking, secretion, and vesicular transportExtracellular structures		PulE	4KSR	COG2804	Type II secretory pathway ATPase GspE/PulE or T4P pilus assembly pathway ATPase PilB		96
Replication, recombination and repair		DnaX	1A5T	COG2812	DNA polymerase III, gamma/tau subunits		316
Translation, ribosomal structure and biogenesis	16S rRNA modification	RsmC	1DUS	COG2813	16S rRNA G1207 methylase RsmC		7
Cell wall/membrane/envelope biogenesis		PASTA		COG2815	PASTA domain, binds beta-lactams		376
Replication, recombination and repair		YhbQ	1YWL	COG2827	Predicted endonuclease, GIY-YIG superfamily		28
Posttranslational modification, protein turnover, chaperones		ImmA	3DTE	COG2856	Zn-dependent peptidase ImmA, M78 family		2
Function unknown		YsxB	1S12	COG2868	Uncharacterized conserved protein YsxB, DUF464 family		114
Amino acid transport and metabolism	Methionine biosynthesis	MET17	2CTZ	COG2873	O-acetylhomoserine/O-acetylserine sulfhydrylase, pyridoxal phosphate-dependent		1
Amino acid transport and metabolism	Aromatic amino acid biosynthesis	AroGA	5J6F	COG2876	3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase		617
Cell cycle control, cell division, chromosome partitioning		FtsE		COG2884	Cell division ATPase FtsE		390
Translation, ribosomal structure and biogenesis		HemK	1NV8	COG2890	Methylase of polypeptide chain release factors		74
Carbohydrate transport and metabolism		ManX	1PDO	COG2893	Phosphotransferase system, mannose/fructose-specific component IIA		96
Lipid transport and metabolism		MprF2	5VRV	COG2898	Lysylphosphatidylglycerol synthetase MprF, lysyl-tRNA-binding C-terminal domain		1
Coenzyme transport and metabolism		GshA	1V4G	COG2918	Gamma-glutamylcysteine synthetase		161
Cell wall/membrane/envelope biogenesisCarbohydrate transport and metabolism		MdoH		COG2943	Membrane glycosyltransferase		1
Function unknown		YjjP		COG2966	Uncharacterized membrane protein YjjP, DUF1212 family		56
Signal transduction mechanisms		YesM		COG2972	Sensor histidine kinase YesM		160
General function prediction only		CvfB	3GO5	COG2996	Predicted RNA-binding protein YitL, contains S1 domains, virulence factor B family		23
Carbohydrate transport and metabolism		FN3K	3F7W	COG3001	Fructosamine-3-kinase		70
Energy production and conversion		NapC		COG3005	Tetraheme cytochrome c subunit NapC of nitrate or TMAO reductase		1
Function unknown		YchJ	2I9W	COG3012	Uncharacterized conserved protein YchJ, contains N- and C-terminal SEC-C domains		1
Carbohydrate transport and metabolism		UlaA	4RP8	COG3037	Ascorbate-specific PTS system IIC component UlaA		238
Energy production and conversion		CitF	1XR4	COG3051	Citrate lyase, alpha subunit		1096
Energy production and conversion		CitD		COG3052	Acyl-carrier protein (citrate lyase gamma subunit)		59
Energy production and conversion		CitC		COG3053	Citrate lyase synthetase CitC		173
General function prediction only		SprT		COG3091	Predicted Zn-dependent metalloprotease, SprT family		47
Amino acid transport and metabolism		PTR2	2XUT	COG3104	Dipeptide/tripeptide permease		277
Inorganic ion transport and metabolism		CutC	1TWD	COG3142	Copper homeostasis protein CutC		100
Signal transduction mechanisms		GlcG	2A2L	COG3193	Heme-binding protein HbpS, GlcG/HbpS family		1
Cell wall/membrane/envelope biogenesis		GumC		COG3206	Exopolysaccharide export protein/domain GumC/Wzc1		70
Inorganic ion transport and metabolism		PhnD	3S4U	COG3221	ABC-type phosphate/phosphonate transport system, periplasmic component		9
General function prediction only		PsiE		COG3223	Phosphate starvation-inducible membrane PsiE (function unknown)		4
Carbohydrate transport and metabolism		LacZ	5N6U	COG3250	Beta-galactosidase/beta-glucuronidase		91
Cell wall/membrane/envelope biogenesis		RhaM	1X8D	COG3254	L-rhamnose mutarotase		29
Carbohydrate transport and metabolism		Ble		COG3281	Predicted trehalose synthase		12
Signal transduction mechanisms			4A2L	COG3292	Periplasmic ligand-binding sensor domain		2
Function unknown		YecA		COG3318	Uncharacterized conserved protein YecA, UPF0149 family, contains C-terminal Zn-binding SEC-C motif		36
Function unknown		YqfO	2GX8	COG3323	PII-like insert in the uncharacterized protein YqfO, YbgI/NIF3 family		47
General function prediction only		YotM	1RZN	COG3331	Penicillin-binding protein-related factor A, putative recombinase		112
Transcription	RNA polymerase	RpoE	2KRC	COG3343	DNA-directed RNA polymerase, delta subunit		103
Inorganic ion transport and metabolism		YHS		COG3350	Heavy metal-bindng TRASH/YHS domain, predicted Cu/Ag metallochaperone		72
Mobilome: prophages, transposons				COG3378	DNA primase, phage- or plasmid-associated		7
General function prediction only			4YN1	COG3397	Predicted carbohydrate-binding protein, contains CBM5 and CBM33 domains		61
Lipid transport and metabolism	Isoprenoid biosynthesis	MVD1	1FI4	COG3407	Mevalonate pyrophosphate decarboxylase		293
Lipid transport and metabolism	Isoprenoid biosynthesis	PksG	1TVZ	COG3425	3-hydroxy-3-methylglutaryl CoA synthase		515
General function prediction only			5N9M	COG3442	Glutamine amidotransferase related to the GATase domain of CobQ		145
Carbohydrate transport and metabolism		AgaB	1BLE	COG3444	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IIB		231
Replication, recombination and repair		SbmC	1JYH	COG3449	DNA gyrase inhibitor GyrI/SbmC		2
Secondary metabolites biosynthesis, transport and catabolism		PadC	2GC9	COG3479	Phenolic acid decarboxylase		371
Signal transduction mechanisms		SdrC		COG3480	Predicted secreted protein YlbL, contains PDZ domain		73
Translation, ribosomal structure and biogenesis	23S rRNA modification	YhaM		COG3481	3'-5' exoribonuclease YhaM, can participate in 23S rRNA maturation,  HD superfamily		185
Energy production and conversion		CitS	5A1S	COG3493	Na+/citrate or Na+/malate symporter		106
Carbohydrate transport and metabolism		XynB2	1Y7B	COG3507	Beta-xylosidase		54
Carbohydrate transport and metabolism		Chb	3RPM	COG3525	N-acetyl-beta-hexosaminidase		47
Carbohydrate transport and metabolism		AbfA	1PZ2	COG3534	Alpha-L-arabinofuranosidase		529
Carbohydrate transport and metabolism			2WVX	COG3537	Putative alpha-1,2-mannosidase		145
Function unknown			2NVP	COG3538	Meiotically up-regulated gene 157 (Mug157) protein (function unknown)		503
Function unknown		YgaC		COG3557	Uncharacterized conserved protein associated with RNAses G and E,  UPF0374/DUF402 family		225
Mobilome: prophages, transposons				COG3561	Phage anti-repressor protein Ant		213
Amino acid transport and metabolism		PepC		COG3579	Aminopeptidase C		301
General function prediction only				COG3580	Predicted nucleotide-binding protein, sugar kinase/HSP70/actin superfamily		345
General function prediction only				COG3581	Predicted nucleotide-binding protein, sugar kinase/HSP70/actin superfamily		402
Function unknown	3D		4WLK	COG3584	3D (Asp-Asp-Asp) domain, usually in lytic transglycosylases		105
Function unknown			1X7F	COG3589	Uncharacterized conserved protein, DUF871 domain		271
Function unknown		YjdI		COG3592	Uncharacterized Fe-S cluster protein YjdI		9
Cell cycle control, cell division, chromosome partitioning		DivIVA	2WUJ	COG3599	Cell division septum initiation protein DivIVA, interacts with FtsZ and MinD		90
Mobilome: prophages, transposons				COG3617	Prophage antirepressor		186
Inorganic ion transport and metabolism		PhnC		COG3638	ABC-type phosphate/phosphonate transport system, ATPase component		209
Inorganic ion transport and metabolism		PhnE		COG3639	ABC-type phosphate/phosphonate transport system, permease component		294
Mobilome: prophages, transposons		KilAC		COG3645	Phage antirepressor protein YoqD, KilAC domain		514
Defense mechanisms	CRISPR-Cas system	Cas7		COG3649	CRISPR-Cas system type I effector complex subunit Cas7,  RAMP superfamily		82
Amino acid transport and metabolism		CdsB		COG3681	L-cysteine desulfidase YhaM		1
Carbohydrate transport and metabolismInorganic ion transport and metabolism		LacD	3MYO	COG3684	Tagatose-1,6-bisphosphate/sulfofructosephosphate aldolase		412
Translation, ribosomal structure and biogenesis		Rae1	5MQ8	COG3688	EndoRNase involved in mRNA decay, NYN (Nedd4-BP1/Rae1/YacP nuclease) family,  contains PIN domain		48
Signal transduction mechanismsTranscription		PleD	1W25	COG3706	Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain		11
Carbohydrate transport and metabolism		ManY	6K1H	COG3715	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific IIC component		345
Carbohydrate transport and metabolism		ManZ	6K1H	COG3716	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific IID component		878
Carbohydrate transport and metabolism		KduI	1X8M	COG3717	5-keto 4-deoxyuronate isomerase		227
Mobilome: prophages, transposons		XtmA	4ZC3	COG3728	Phage terminase, small subunit		192
Mobilome: prophages, transposons				COG3740	Phage head maturation protease		99
Function unknown		YneF		COG3763	Uncharacterized conserved protein YneF, UPF0154 family		34
Cell wall/membrane/envelope biogenesis		OCH1		COG3774	Mannosyltransferase OCH1 or related enzyme		52
Function unknown				COG3817	Uncharacterized membrane protein		502
Function unknown				COG3819	Uncharacterized membrane protein		63
Carbohydrate transport and metabolism		MalG	2R6G	COG3833	ABC-type maltose transport system, permease component MalG		272
Carbohydrate transport and metabolism		MalK	2ONK	COG3839	ABC-type sugar transport system, ATPase component MalK		602
Amino acid transport and metabolism		PotA	1Z47	COG3842	ABC-type Fe3+/spermidine/putrescine transport systems, ATPase component		498
Nucleotide transport and metabolism		NupO		COG3845	ABC-type guanosine uptake system NupNOPQ, ATPase component NupO		792
Signal transduction mechanisms		PykA2	2E28	COG3848	Phosphohistidine swiveling domain of PEP-utilizing enzymes		216
Replication, recombination and repair		AddB	3U44	COG3857	ATP-dependent helicase/DNAse subunit B		10
Coenzyme transport and metabolism		ThiT	4POP	COG3859	Thiamine transporter ThiT		4
Carbohydrate transport and metabolism		PelB	1AIR	COG3866	Pectate lyase		26
Signal transduction mechanisms		DarA	3M05	COG3870	Cyclic di-AMP receptor DarA/PstA		87
Lipid transport and metabolism		FatA	2ESS	COG3884	Acyl-ACP thioesterase		42
Signal transduction mechanisms		GdpP		COG3887	Cyclic di-AMP phosphodiesterase GdpP, contains GGDEF-like and DHH domains		320
Function unknown		YrzB		COG3906	Uncharacterized conserved protein YrzB, UPF0473 family		87
Transcription		LevR		COG3933	Transcriptional regulatory protein LevR, contains PRD, AAA+ and EIIA domains		1026
Replication, recombination and repair		DnaD	2I5U	COG3935	DNA replication protein DnaD		102
Amino acid transport and metabolism		PrdF	1TM0	COG3938	Proline racemase/hydroxyproline epimerase		172
Carbohydrate transport and metabolism				COG3940	Beta-xylosidase, GH43 family		1219
Mobilome: prophages, transposons		SLT		COG3953	SLT domain protein		190
Carbohydrate transport and metabolism		XFP	3AHC	COG3957	Phosphoketolase		1689
Carbohydrate transport and metabolismCoenzyme transport and metabolismGeneral function prediction only	Pyruvate oxidation	PDC1	1PYD	COG3961	TPP-dependent 2-oxoacid decarboxylase, includes indolepyruvate decarboxylase		263
Cell wall/membrane/envelope biogenesis		DltD	3BMA	COG3966	Poly-D-alanine transfer protein DltD, involved in esterification of teichoic acids		186
Function unknown		YpuA		COG4086	Uncharacterized conserved protein YpuA, DUF1002 family		11
Replication, recombination and repair		ComFA		COG4098	Superfamily II DNA/RNA helicase required for DNA uptake (late competence protein)		207
Translation, ribosomal structure and biogenesis	Translation factors	PrfC	3UOQ	COG4108	Peptide chain release factor RF-3		366
Transcription		YtoI		COG4109	Predicted transcriptional regulator containing CBS domains		43
General function prediction only		YjbK	2GFG	COG4116	Predicted triphosphatase or cyclase YjbK, contains CYTH domain		73
General function prediction only		YhaQ		COG4152	ABC-type uncharacterized transport system, ATPase component		137
Amino acid transport and metabolism		OppA	1B05	COG4166	ABC-type oligopeptide transport system, periplasmic component		248
Secondary metabolites biosynthesis, transport and catabolism		YejF		COG4172	ABC-type microcin C transport system, duplicated ATPase component YejF		4
Amino acid transport and metabolism		ProV		COG4175	ABC-type proline/glycine betaine transport system, ATPase component		474
Amino acid transport and metabolism		ProW		COG4176	ABC-type proline/glycine betaine transport system, permease component		372
Secondary metabolites biosynthesis, transport and catabolism		YbbA		COG4181	Predicted ABC-type transport system involved in lysophospholipase L1 biosynthesis, ATPase component		11
Transcription				COG4189	Predicted transcriptional regulator, ArsR family		6
Replication, recombination and repair		RecJ		COG4199	ssDNA-specific exonuclease RecJ		573
Carbohydrate transport and metabolism		LplB	4TQU	COG4209	ABC-type polysaccharide transport system, permease component		483
Carbohydrate transport and metabolism		XylF	4YWH	COG4213	ABC-type xylose transport system, periplasmic component		125
Carbohydrate transport and metabolism		XylH		COG4214	ABC-type xylose transport system, permease component		450
Energy production and conversion	Pyrimidine degradation	YdfG	3P19	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG		55
Function unknown		YnzC	2HEP	COG4224	Uncharacterized conserved protein YnzC, UPF0291/DUF896 family		78
Carbohydrate transport and metabolism		YesR	1NC5	COG4225	Rhamnogalacturonyl hydrolase YesR		262
Function unknown				COG4289	Uncharacterized conserved protein, DUF2264 domain		198
Function unknown			2L3A	COG4443	Uncharacterized conserved protein		38
Transcription		CtsR	3H0D	COG4463	Transcriptional regulator CtsR		96
Signal transduction mechanisms		YwqE	3QY6	COG4464	Tyrosine-protein phosphatase YwqE		95
Transcription		CodY	2B0L	COG4465	GTP-sensing pleiotropic transcriptional regulator CodY		267
Function unknown			3FB9	COG4466	Uncharacterized conserved protein Veg, DUF1021 family		56
Replication, recombination and repair		YabA	5DOL	COG4467	Regulator of replication initiation timing YabA		47
Carbohydrate transport and metabolism		GalT2		COG4468	Galactose-1-phosphate uridylyltransferase		489
General function prediction only		CoiA		COG4469	Competence protein CoiA, contains predicted nuclease domain		68
Function unknown		YutD	2KL5	COG4470	Uncharacterized conserved protein YutD, DUF1027 family		92
Function unknown		YlbG		COG4471	Uncharacterized conserved protein YlbG, UPF0298 family		15
Function unknown			5US5	COG4472	Uncharacterized conserved protein, UPF0297 family		87
Intracellular trafficking, secretion, and vesicular transport		EcsB		COG4473	Predicted ABC-type exoprotein transport system, permease component		30
Mobilome: prophages, transposons		YoqJ	2NX2	COG4474	Uncharacterized SPBc2 prophage-derived protein YoqJ		72
Function unknown		YktA	2OY9	COG4476	Uncharacterized conserved protein YktA, UPF0223 family		47
Function unknown				COG4478	Uncharacterized membrane protein		6
Function unknown				COG4481	Uncharacterized conserved protein, DUF951 family		15
Function unknown		YqgQ	2NN4	COG4483	Uncharacterized conserved protein YqgQ, DUF910 family		68
Function unknown		YfhO		COG4485	Uncharacterized membrane protein YfhO		47
Mobilome: prophages, transposons		ComGC		COG4537	Competence protein ComGC		2
Coenzyme transport and metabolism	Cobalamine/B12 biosynthesis	CobT2		COG4547	Cobalamin biosynthesis cobaltochelatase CobT subunit		1
General function prediction only		Eis	2HV2	COG4552	Predicted acetyltransferase		9
Energy production and conversionInorganic ion transport and metabolism		NatA		COG4555	ABC-type Na+ transport system, ATPase component NatA		20
TranscriptionSignal transduction mechanisms		CitB		COG4565	DNA-binding response regulator DpiB of citrate/malate metabolism		25
Replication, recombination and repair		RusA	1Q8R	COG4570	Holliday junction resolvase RusA (prophage-encoded endonuclease)		4
Replication, recombination and repair		Dob10	4A4Z	COG4581	Superfamily II RNA helicase		2
General function prediction only				COG4586	ABC-type uncharacterized transport system, ATPase component		142
Cell wall/membrane/envelope biogenesis		LolE	6F49	COG4591	ABC-type transport system involved in lipoprotein release, permease component LolC		41
Nucleotide transport and metabolism		NupP		COG4603	ABC-type guanosine uptake system NupNOPQ, permease component NupP		142
Inorganic ion transport and metabolism		CeuD		COG4604	ABC-type enterochelin transport system, ATPase component		189
Inorganic ion transport and metabolism		CeuC		COG4605	ABC-type enterochelin transport system, permease component		2
Inorganic ion transport and metabolism		CeuB		COG4606	ABC-type enterochelin transport system, permease component		138
Inorganic ion transport and metabolism		CeuA	3ZKW	COG4607	ABC-type enterochelin transport system, periplasmic component		193
Amino acid transport and metabolism		AppF		COG4608	ABC-type oligopeptide transport system, ATPase component		339
Inorganic ion transport and metabolism		FetA		COG4619	ABC-type iron transporter FetAB, ATPase component		105
Mobilome: prophages, transposons		YmfN		COG4626	Phage terminase-like protein, large subunit, contains N-terminal HTH domain		1
Carbohydrate transport and metabolismLipid transport and metabolism		PemB	1GQ8	COG4677	Pectin methylesterase and related acyl-CoA thioesterases		16
Function unknown				COG4684	Uncharacterized membrane protein		69
Function unknown				COG4687	Uncharacterized conserved protein		166
Amino acid transport and metabolism		PepD	5IAU	COG4690	Dipeptidase		267
Nucleotide transport and metabolism		MazG2	3NL9	COG4696	NTP pyrophosphatase, MazG superfamily		44
Function unknown		YpmS		COG4698	Uncharacterized conserved protein YpmS, DUF2140 family		54
Function unknown				COG4699	Uncharacterized conserved protein, DUF1033 domain		3
Function unknown		YkuJ	2FFG	COG4703	Uncharacterized conserved protein YkuJ, DUF1797 family		87
Nucleotide transport and metabolismTranslation, ribosomal structure and biogenesis		QueT		COG4708	ECF-type transporter of queuosine precursor, membrane (S) component		54
Function unknown			4IA5	COG4716	Myosin-crossreactive antigen  (function unknown)		125
Function unknown		YhaN		COG4717	Uncharacterized conserved protein YhaN, contains AAA domain		33
Signal transduction mechanismsTranscription		YesN		COG4753	Two-component response regulator, YesN/AraC family, consists of REC and AraC-type DNA-binding domains		66
Function unknown				COG4768	Uncharacterized conserved protein YoxC, contains an MCP-like domain		6
Lipid transport and metabolism		PccA	3U9S	COG4770	Acetyl/propionyl-CoA carboxylase, alpha subunit		861
Lipid transport and metabolism		UgpQ1		COG4781	Membrane-anchored glycerophosphoryl diester phosphodiesterase (GDPDase), membrane domain		217
Carbohydrate transport and metabolism		RhaA	1D8W	COG4806	L-rhamnose isomerase		868
Function unknown			3DS8	COG4814	Uncharacterized conserved protein with an alpha/beta hydrolase fold		73
Function unknown			2O2A	COG4835	Uncharacterized conserved protein		43
Function unknown		YwzB		COG4836	Uncharacterized membrane protein YwzB		41
Function unknown		YlaN	2GBO	COG4838	Uncharacterized conserved protein YlaN, UPF0358 family		37
Function unknown				COG4858	Uncharacterized membrane-anchored protein		26
TranscriptionSignal transduction mechanismsCell motility		MecA	2MK6	COG4862	Negative regulator MecA of genetic competence, sporulation and motility		43
Function unknown		YdaT		COG4876	Uncharacterized conserved protein YdaT		65
Function unknown		YpbB		COG4955	Uncharacterized conserved protein YpbB, contains C-terminal HTH domain		1
General function prediction only			3IX7	COG4956	Uncharacterized conserved protein YacL, contains PIN and TRAM domains		248
Replication, recombination and repair		XerD	1A0P	COG4974	Site-specific recombinase XerD		268
General function prediction only		GvpP		COG4980	Gas vesicle protein YhaH		26
Signal transduction mechanisms				COG5001	Cyclic di-GMP metabolism protein, combines GGDEF and EAL domains with a 6TM membrane domain		2
Signal transduction mechanisms		WalK	4I5S	COG5002	Sensor histidine kinase WalK		376
Cell wall/membrane/envelope biogenesis		MrcA	3D0F	COG5009	Membrane carboxypeptidase/penicillin-binding protein		11
Mobilome: prophages, transposons		YqbO		COG5280	Phage-related minor tail protein		18
Function unknown		YxeA	2K5Q	COG5294	Uncharacterized conserved protein YxeA, DUF1093 family		6
Posttranslational modification, protein turnover, chaperones		HslV	5JI3	COG5405	ATP-dependent protease HslVU (ClpYQ), peptidase subunit		283
Intracellular trafficking, secretion, and vesicular transport		SEC63	6ND1	COG5407	Preprotein translocase subunit Sec63		46
Carbohydrate transport and metabolism		Pgu1	1BHE	COG5434	Polygalacturonase		288
General function prediction only		YjdB		COG5492	Uncharacterized conserved protein YjdB, contains Ig-like domain		44
General function prediction only				COG5496	Predicted thioesterase		13
TranscriptionDefense mechanisms	RNA polymerase	RpoEps		COG5503	DNA-dependent RNA polymerase auxiliary subunit epsilon		13
Function unknown		YueI		COG5506	Uncharacterized conserved protein YueI, DUF2278 family		7
Function unknown				COG5523	Uncharacterized membrane protein		14
Mobilome: prophages, transposons				COG5545	Predicted P-loop ATPase and inactivated derivatives		687
Function unknown				COG5546	Uncharacterized membrane protein		1
Function unknown				COG5547	Uncharacterized membrane protein		7
Function unknown		YesL		COG5578	Uncharacterized membrane protein YesL		9
Function unknown				COG5584	Uncharacterized conserved protein YtzB		57
Function unknown		VanZ		COG5652	VanZ-like family protein (function unknown)		5
Cell cycle control, cell division, chromosome partitioning		SpoVB		COG5841	Stage V sporulation protein SpoVB/SpoIIIF, required for spore cortex synthesis		109
Cell cycle control, cell division, chromosome partitioningTranscription		GerE	1FSE	COG5905	Spore transcriptional regulator GerE (stand-alone HTH domain)		1
