L1	L2	L3	ID	Function	EC	Gene	Count
Brite Hierarchies	Protein families: genetic information processing	Chromosome and associated proteins [BR:ko03036]	K09812	Cell division transport system ATP-binding protein		ftsE	16
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K09812	Cell division transport system ATP-binding protein		ftsE	16
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K09814	Hemin transport system ATP-binding protein	7.6.2.-	hrtA	5
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K09814	Hemin transport system ATP-binding protein	7.6.2.-	hrtA	5
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K09815	Zinc transport system substrate-binding protein		znuA	6
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K09815	Zinc transport system substrate-binding protein		znuA	6
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K09816	Zinc transport system permease protein		znuB	3
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K09816	Zinc transport system permease protein		znuB	3
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K09817	Zinc transport system ATP-binding protein	7.2.2.20	znuC	16
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K09817	Zinc transport system ATP-binding protein	7.2.2.20	znuC	16
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K09820	Manganese/iron transport system ATP-binding protein		ABC.MN.A	2
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K09825	Fur family transcriptional regulator, peroxide stress response regulator		perR	4
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K09903	Uridylate kinase	2.7.4.22	pyrH	23
Not Included in Pathway or Brite	Poorly characterized	Function unknown	K09925	Uncharacterized protein			1
Not Included in Pathway or Brite	Poorly characterized	Function unknown	K09955	Uncharacterized protein			2
Not Included in Pathway or Brite	Poorly characterized	Function unknown	K09963	Uncharacterized protein			13
Not Included in Pathway or Brite	Poorly characterized	Function unknown	K09976	Uncharacterized protein			4
Not Included in Pathway or Brite	Poorly characterized	Function unknown	K09985	Uncharacterized protein			2
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K10036	Glutamine transport system substrate-binding protein		glnH	20
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K10036	Glutamine transport system substrate-binding protein		glnH	20
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K10037	Glutamine transport system permease protein		glnP	13
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K10037	Glutamine transport system permease protein		glnP	13
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K10112	Multiple sugar transport system ATP-binding protein	7.5.2.-	msmX, msmK, malK, sugC, ggtA, msiK	52
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K10112	Multiple sugar transport system ATP-binding protein	7.5.2.-	msmX, msmK, malK, sugC, ggtA, msiK	52
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K10188	Lactose/L-arabinose transport system substrate-binding protein		lacE, araN	6
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K10188	Lactose/L-arabinose transport system substrate-binding protein		lacE, araN	6
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K10189	Lactose/L-arabinose transport system permease protein		lacF, araP	16
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K10189	Lactose/L-arabinose transport system permease protein		lacF, araP	16
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K10190	Lactose/L-arabinose transport system permease protein		lacG, araQ	6
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K10190	Lactose/L-arabinose transport system permease protein		lacG, araQ	6
Metabolism	Amino acid metabolism	Lysine biosynthesis [PATH:ko00300]	K10206	LL-diaminopimelate aminotransferase	2.6.1.83	E2.6.1.83	1
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K10206	LL-diaminopimelate aminotransferase	2.6.1.83	E2.6.1.83	1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K10241	Cellobiose transport system permease protein		cebF	3
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K10241	Cellobiose transport system permease protein		cebF	3
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K10254	Oleate hydratase	4.2.1.53	ohyA, sph	10
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K10441	Ribose transport system ATP-binding protein	7.5.2.7	rbsA	4
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K10441	Ribose transport system ATP-binding protein	7.5.2.7	rbsA	4
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K10546	Putative multiple sugar transport system substrate-binding protein		ABC.GGU.S, chvE	29
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K10546	Putative multiple sugar transport system substrate-binding protein		ABC.GGU.S, chvE	29
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K10547	Putative multiple sugar transport system permease protein		ABC.GGU.P, gguB	56
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K10547	Putative multiple sugar transport system permease protein		ABC.GGU.P, gguB	56
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K10548	Putative multiple sugar transport system ATP-binding protein	7.5.2.-	ABC.GGU.A, gguA	12
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K10548	Putative multiple sugar transport system ATP-binding protein	7.5.2.-	ABC.GGU.A, gguA	12
Genetic Information Processing	Replication and repair	Base excision repair [PATH:ko03410]	K10563	Formamidopyrimidine-DNA glycosylase	3.2.2.23 4.2.99.18	mutM, fpg	2
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K10563	Formamidopyrimidine-DNA glycosylase	3.2.2.23 4.2.99.18	mutM, fpg	2
Metabolism	Xenobiotics biodegradation and metabolism	Nitrotoluene degradation [PATH:ko00633]	K10680	N-ethylmaleimide reductase	1.-.-.-	nemA	4
Metabolism	Energy metabolism	Sulfur metabolism [PATH:ko00920]	K10764	O-succinylhomoserine sulfhydrylase	2.5.1.-	metZ	5
Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K10764	O-succinylhomoserine sulfhydrylase	2.5.1.-	metZ	5
Genetic Information Processing	Replication and repair	Base excision repair [PATH:ko03410]	K10773	Endonuclease III	4.2.99.18	NTH	6
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K10773	Endonuclease III	4.2.99.18	NTH	6
Metabolism	Amino acid metabolism	Arginine and proline metabolism [PATH:ko00330]	K10793	D-proline reductase (dithiol) PrdA	1.21.4.1	prdA	48
Metabolism	Amino acid metabolism	Arginine and proline metabolism [PATH:ko00330]	K10794	D-proline reductase (dithiol) PrdB	1.21.4.1	prdB	35
Not Included in Pathway or Brite	Unclassified: metabolism	Amino acid metabolism	K10795	D-proline reductase (dithiol)-stabilizing protein PrdD		prdD	19
Not Included in Pathway or Brite	Unclassified: metabolism	Amino acid metabolism	K10796	D-proline reductase (dithiol)-stabilizing protein PrdE		prdE	2
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K10823	Oligopeptide transport system ATP-binding protein		oppF	24
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K10823	Oligopeptide transport system ATP-binding protein		oppF	24
Human Diseases	Drug resistance: antimicrobial	beta-Lactam resistance [PATH:ko01501]	K10823	Oligopeptide transport system ATP-binding protein		oppF	24
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K10823	Oligopeptide transport system ATP-binding protein		oppF	24
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K10829	Ferric hydroxamate transport system ATP-binding protein	7.2.2.16	fhuC	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K10829	Ferric hydroxamate transport system ATP-binding protein	7.2.2.16	fhuC	1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K10830	Manganese/zinc transport system ATP-binding protein	7.2.2.5	psaB, scaC	7
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K10830	Manganese/zinc transport system ATP-binding protein	7.2.2.5	psaB, scaC	7
Genetic Information Processing	Replication and repair	Homologous recombination [PATH:ko03440]	K10901	Bloom syndrome protein	3.6.4.12	BLM, RECQL3, SGS1	1
Genetic Information Processing	Replication and repair	Fanconi anemia pathway [PATH:ko03460]	K10901	Bloom syndrome protein	3.6.4.12	BLM, RECQL3, SGS1	1
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K10901	Bloom syndrome protein	3.6.4.12	BLM, RECQL3, SGS1	1
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K10901	Bloom syndrome protein	3.6.4.12	BLM, RECQL3, SGS1	1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K11004	ATP-binding cassette, subfamily B, bacterial HlyB/CyaB		hlyB, cyaB	2
Environmental Information Processing	Membrane transport	Bacterial secretion system [PATH:ko03070]	K11004	ATP-binding cassette, subfamily B, bacterial HlyB/CyaB		hlyB, cyaB	2
Human Diseases	Infectious disease: bacterial	Pertussis [PATH:ko05133]	K11004	ATP-binding cassette, subfamily B, bacterial HlyB/CyaB		hlyB, cyaB	2
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K11004	ATP-binding cassette, subfamily B, bacterial HlyB/CyaB		hlyB, cyaB	2
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K11004	ATP-binding cassette, subfamily B, bacterial HlyB/CyaB		hlyB, cyaB	2
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K11050	Multidrug/hemolysin transport system ATP-binding protein		ABC-2.CYL.A, cylA	9
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K11050	Multidrug/hemolysin transport system ATP-binding protein		ABC-2.CYL.A, cylA	9
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K11069	Spermidine/putrescine transport system substrate-binding protein		potD	6
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K11069	Spermidine/putrescine transport system substrate-binding protein		potD	6
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K11070	Spermidine/putrescine transport system permease protein		potC	6
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K11070	Spermidine/putrescine transport system permease protein		potC	6
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K11071	Spermidine/putrescine transport system permease protein		potB	3
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K11071	Spermidine/putrescine transport system permease protein		potB	3
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K11072	Spermidine/putrescine transport system ATP-binding protein	7.6.2.11	potA	22
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K11072	Spermidine/putrescine transport system ATP-binding protein	7.6.2.11	potA	22
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K11105	Potassium/hydrogen antiporter		cvrA, nhaP2	4
Brite Hierarchies	Protein families: genetic information processing	DNA replication proteins [BR:ko03032]	K11144	Primosomal protein DnaI		dnaI	4
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K11145	Ribonuclease III family protein	3.1.26.-		2
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K11175	Phosphoribosylglycinamide formyltransferase 1	2.1.2.2	purN	7
Metabolism	Metabolism of cofactors and vitamins	One carbon pool by folate [PATH:ko00670]	K11175	Phosphoribosylglycinamide formyltransferase 1	2.1.2.2	purN	7
Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K11358	Aspartate aminotransferase	2.6.1.1	yhdR	2
Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K11358	Aspartate aminotransferase	2.6.1.1	yhdR	2
Metabolism	Amino acid metabolism	Arginine biosynthesis [PATH:ko00220]	K11358	Aspartate aminotransferase	2.6.1.1	yhdR	2
Metabolism	Amino acid metabolism	Arginine and proline metabolism [PATH:ko00330]	K11358	Aspartate aminotransferase	2.6.1.1	yhdR	2
Metabolism	Amino acid metabolism	Tyrosine metabolism [PATH:ko00350]	K11358	Aspartate aminotransferase	2.6.1.1	yhdR	2
Metabolism	Amino acid metabolism	Phenylalanine metabolism [PATH:ko00360]	K11358	Aspartate aminotransferase	2.6.1.1	yhdR	2
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]	K11358	Aspartate aminotransferase	2.6.1.1	yhdR	2
Metabolism	Biosynthesis of other secondary metabolites	Isoquinoline alkaloid biosynthesis [PATH:ko00950]	K11358	Aspartate aminotransferase	2.6.1.1	yhdR	2
Metabolism	Biosynthesis of other secondary metabolites	Tropane, piperidine and pyridine alkaloid biosynthesis [PATH:ko00960]	K11358	Aspartate aminotransferase	2.6.1.1	yhdR	2
Metabolism	Biosynthesis of other secondary metabolites	Novobiocin biosynthesis [PATH:ko00401]	K11358	Aspartate aminotransferase	2.6.1.1	yhdR	2
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K11358	Aspartate aminotransferase	2.6.1.1	yhdR	2
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K11383	Two-component system, NtrC family, sensor histidine kinase KinB	2.7.13.3	kinB	1
Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K11383	Two-component system, NtrC family, sensor histidine kinase KinB	2.7.13.3	kinB	1
Brite Hierarchies	Protein families: signaling and cellular processes	Two-component system [BR:ko02022]	K11383	Two-component system, NtrC family, sensor histidine kinase KinB	2.7.13.3	kinB	1
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K11528	UDP-N-acetylglucosamine pyrophosphorylase	2.7.7.23	glmU	5
Metabolism	Carbohydrate metabolism	Glycolysis / Gluconeogenesis [PATH:ko00010]	K11532	Fructose-1,6-bisphosphatase II / sedoheptulose-1,7-bisphosphatase	3.1.3.11 3.1.3.37	glpX-SEBP	2
Metabolism	Carbohydrate metabolism	Pentose phosphate pathway [PATH:ko00030]	K11532	Fructose-1,6-bisphosphatase II / sedoheptulose-1,7-bisphosphatase	3.1.3.11 3.1.3.37	glpX-SEBP	2
Metabolism	Carbohydrate metabolism	Fructose and mannose metabolism [PATH:ko00051]	K11532	Fructose-1,6-bisphosphatase II / sedoheptulose-1,7-bisphosphatase	3.1.3.11 3.1.3.37	glpX-SEBP	2
Metabolism	Energy metabolism	Carbon fixation in photosynthetic organisms [PATH:ko00710]	K11532	Fructose-1,6-bisphosphatase II / sedoheptulose-1,7-bisphosphatase	3.1.3.11 3.1.3.37	glpX-SEBP	2
Metabolism	Energy metabolism	Methane metabolism [PATH:ko00680]	K11532	Fructose-1,6-bisphosphatase II / sedoheptulose-1,7-bisphosphatase	3.1.3.11 3.1.3.37	glpX-SEBP	2
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K11535	Nucleoside transport protein		nupC	92
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K11614	Two-component system, CitB family, sensor histidine kinase MalK	2.7.13.3	yufL, malK	1
Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K11614	Two-component system, CitB family, sensor histidine kinase MalK	2.7.13.3	yufL, malK	1
Brite Hierarchies	Protein families: signaling and cellular processes	Two-component system [BR:ko02022]	K11614	Two-component system, CitB family, sensor histidine kinase MalK	2.7.13.3	yufL, malK	1
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K11615	Two-component system, CitB family, response regulator MalR		malR	2
Brite Hierarchies	Protein families: signaling and cellular processes	Two-component system [BR:ko02022]	K11615	Two-component system, CitB family, response regulator MalR		malR	2
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K11616	Malate:Na+ symporter		maeN	8
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K11630	Two-component system, OmpR family, bacitracin resistance response regulator BceR		bceR	2
Brite Hierarchies	Protein families: signaling and cellular processes	Two-component system [BR:ko02022]	K11630	Two-component system, OmpR family, bacitracin resistance response regulator BceR		bceR	2
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K11631	Bacitracin transport system ATP-binding protein		bceA, vraD	11
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K11631	Bacitracin transport system ATP-binding protein		bceA, vraD	11
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K11631	Bacitracin transport system ATP-binding protein		bceA, vraD	11
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K11635	Putative ABC transport system ATP-binding protein		yxdL	4
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K11635	Putative ABC transport system ATP-binding protein		yxdL	4
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K11705	Iron/zinc/manganese/copper transport system permease protein		mtsC	33
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K11705	Iron/zinc/manganese/copper transport system permease protein		mtsC	33
Metabolism	Metabolism of other amino acids	Selenocompound metabolism [PATH:ko00450]	K11717	Cysteine desulfurase / selenocysteine lyase	2.8.1.7 4.4.1.16	sufS	60
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K11735	GABA permease		gabP	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K11747	Glutathione-regulated potassium-efflux system protein KefB		kefB	1
Cellular Processes	Cell growth and death	Cell cycle - Caulobacter [PATH:ko04112]	K11749	Regulator of sigma E protease	3.4.24.-	rseP	12
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K11749	Regulator of sigma E protease	3.4.24.-	rseP	12
Metabolism	Metabolism of cofactors and vitamins	Riboflavin metabolism [PATH:ko00740]	K11752	Diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase	3.5.4.26 1.1.1.193	ribD	2
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K11752	Diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase	3.5.4.26 1.1.1.193	ribD	2
Metabolism	Metabolism of cofactors and vitamins	Riboflavin metabolism [PATH:ko00740]	K11753	Riboflavin kinase / FMN adenylyltransferase	2.7.1.26 2.7.7.2	ribF	2
Metabolism	Metabolism of cofactors and vitamins	Folate biosynthesis [PATH:ko00790]	K11754	Dihydrofolate synthase / folylpolyglutamate synthase	6.3.2.12 6.3.2.17	folC	14
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K11787	Phosphoribosylamine--glycine ligase / phosphoribosylglycinamide formyltransferase / phosphoribosylformylglycinamidine cyclo-ligase	6.3.4.13 2.1.2.2 6.3.3.1	GART	1
Metabolism	Metabolism of cofactors and vitamins	One carbon pool by folate [PATH:ko00670]	K11787	Phosphoribosylamine--glycine ligase / phosphoribosylglycinamide formyltransferase / phosphoribosylformylglycinamidine cyclo-ligase	6.3.4.13 2.1.2.2 6.3.3.1	GART	1
Human Diseases	Drug resistance: antineoplastic	Antifolate resistance [PATH:ko01523]	K11787	Phosphoribosylamine--glycine ligase / phosphoribosylglycinamide formyltransferase / phosphoribosylformylglycinamidine cyclo-ligase	6.3.4.13 2.1.2.2 6.3.3.1	GART	1
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]	K11900	Type VI secretion system protein ImpC		impC	2
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K11900	Type VI secretion system protein ImpC		impC	2
Environmental Information Processing	Membrane transport	Bacterial secretion system [PATH:ko03070]	K11907	Type VI secretion system protein VasG		vasG, clpV	5
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]	K11907	Type VI secretion system protein VasG		vasG, clpV	5
Brite Hierarchies	Protein families: signaling and cellular processes	Secretion system [BR:ko02044]	K11907	Type VI secretion system protein VasG		vasG, clpV	5
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Escherichia coli [PATH:ko02026]	K11936	Poly-beta-1,6-N-acetyl-D-glucosamine synthase	2.4.1.-	pgaC, icaA	2
Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K11936	Poly-beta-1,6-N-acetyl-D-glucosamine synthase	2.4.1.-	pgaC, icaA	2
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K11991	TRNA(adenine34) deaminase	3.5.4.33	tadA	12
Metabolism	Carbohydrate metabolism	Galactose metabolism [PATH:ko00052]	K12111	Evolved beta-galactosidase subunit alpha	3.2.1.23	ebgA	3
Metabolism	Glycan biosynthesis and metabolism	Other glycan degradation [PATH:ko00511]	K12111	Evolved beta-galactosidase subunit alpha	3.2.1.23	ebgA	3
Brite Hierarchies	Protein families: genetic information processing	Transcription factors [BR:ko03000]	K12113	LacI family transcriptional regulator, ebg operon repressor		ebgR	2
Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K12132	Eukaryotic-like serine/threonine-protein kinase	2.7.11.1	prkC, stkP	6
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K12267	Peptide methionine sulfoxide reductase msrA/msrB	1.8.4.11 1.8.4.12	msrAB	16
Metabolism	Carbohydrate metabolism	Galactose metabolism [PATH:ko00052]	K12308	Beta-galactosidase	3.2.1.23	bgaB, lacA	3
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K12373	Hexosaminidase	3.2.1.52	HEXA_B	4
Metabolism	Glycan biosynthesis and metabolism	Various types of N-glycan biosynthesis [PATH:ko00513]	K12373	Hexosaminidase	3.2.1.52	HEXA_B	4
Metabolism	Glycan biosynthesis and metabolism	Glycosaminoglycan degradation [PATH:ko00531]	K12373	Hexosaminidase	3.2.1.52	HEXA_B	4
Metabolism	Glycan biosynthesis and metabolism	Glycosphingolipid biosynthesis - globo and isoglobo series [PATH:ko00603]	K12373	Hexosaminidase	3.2.1.52	HEXA_B	4
Metabolism	Glycan biosynthesis and metabolism	Glycosphingolipid biosynthesis - ganglio series [PATH:ko00604]	K12373	Hexosaminidase	3.2.1.52	HEXA_B	4
Metabolism	Glycan biosynthesis and metabolism	Other glycan degradation [PATH:ko00511]	K12373	Hexosaminidase	3.2.1.52	HEXA_B	4
Cellular Processes	Transport and catabolism	Lysosome [PATH:ko04142]	K12373	Hexosaminidase	3.2.1.52	HEXA_B	4
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K12373	Hexosaminidase	3.2.1.52	HEXA_B	4
Brite Hierarchies	Protein families: metabolism	Lipid biosynthesis proteins [BR:ko01004]	K12431	Phthioceranic/hydroxyphthioceranic acid synthase	2.3.1.287	pks2	3
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K12448	UDP-arabinose 4-epimerase	5.1.3.5	UXE, uxe	3
Brite Hierarchies	Protein families: metabolism	Lipid biosynthesis proteins [BR:ko01004]	K12500	Thioesterase III	3.1.2.-	tesC	1
Metabolism	Metabolism of terpenoids and polyketides	Terpenoid backbone biosynthesis [PATH:ko00900]	K12506	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase / 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	2.7.7.60 4.6.1.12	ispDF	2
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K12554	Alanine adding enzyme	2.3.2.-	murN	19
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K12554	Alanine adding enzyme	2.3.2.-	murN	19
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K12555	Penicillin-binding protein 2A	2.4.1.129 3.4.16.4	pbp2A	42
Human Diseases	Drug resistance: antimicrobial	beta-Lactam resistance [PATH:ko01501]	K12555	Penicillin-binding protein 2A	2.4.1.129 3.4.16.4	pbp2A	42
Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K12555	Penicillin-binding protein 2A	2.4.1.129 3.4.16.4	pbp2A	42
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K12555	Penicillin-binding protein 2A	2.4.1.129 3.4.16.4	pbp2A	42
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K12556	Penicillin-binding protein 2X		pbp2X	42
Human Diseases	Drug resistance: antimicrobial	beta-Lactam resistance [PATH:ko01501]	K12556	Penicillin-binding protein 2X		pbp2X	42
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K12556	Penicillin-binding protein 2X		pbp2X	42
Genetic Information Processing	Folding, sorting and degradation	RNA degradation [PATH:ko03018]	K12573	Ribonuclease R	3.1.13.1	rnr, vacB	25
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K12573	Ribonuclease R	3.1.13.1	rnr, vacB	25
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K12573	Ribonuclease R	3.1.13.1	rnr, vacB	25
Genetic Information Processing	Folding, sorting and degradation	RNA degradation [PATH:ko03018]	K12574	Ribonuclease J	3.1.-.-	rnj	19
Brite Hierarchies	Protein families: genetic information processing	Messenger RNA biogenesis [BR:ko03019]	K12574	Ribonuclease J	3.1.-.-	rnj	19
Genetic Information Processing	Transcription	Spliceosome [PATH:ko03040]	K12733	Peptidyl-prolyl cis-trans isomerase-like 1	5.2.1.8	PPIL1	13
Brite Hierarchies	Protein families: genetic information processing	Spliceosome [BR:ko03041]	K12733	Peptidyl-prolyl cis-trans isomerase-like 1	5.2.1.8	PPIL1	13
Brite Hierarchies	Protein families: genetic information processing	Chaperones and folding catalysts [BR:ko03110]	K12733	Peptidyl-prolyl cis-trans isomerase-like 1	5.2.1.8	PPIL1	13
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K12952	Cation-transporting P-type ATPase E	7.2.2.-	ctpE	64
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K12953	Cation-transporting P-type ATPase F	7.2.2.-	ctpF	9
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K12972	Glyoxylate/hydroxypyruvate reductase	1.1.1.79 1.1.1.81	ghrA	1
Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K12972	Glyoxylate/hydroxypyruvate reductase	1.1.1.79 1.1.1.81	ghrA	1
Metabolism	Amino acid metabolism	Glycine, serine and threonine metabolism [PATH:ko00260]	K12972	Glyoxylate/hydroxypyruvate reductase	1.1.1.79 1.1.1.81	ghrA	1
