L1	L2	L3	ID	Function	EC	Gene	Count
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K13929	Malonate decarboxylase alpha subunit	2.3.1.187	mdcA	2
Metabolism	Carbohydrate metabolism	Glycolysis / Gluconeogenesis [PATH:ko00010]	K13953	Alcohol dehydrogenase, propanol-preferring	1.1.1.1	adhP	8
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K13953	Alcohol dehydrogenase, propanol-preferring	1.1.1.1	adhP	8
Metabolism	Lipid metabolism	Fatty acid degradation [PATH:ko00071]	K13953	Alcohol dehydrogenase, propanol-preferring	1.1.1.1	adhP	8
Metabolism	Amino acid metabolism	Tyrosine metabolism [PATH:ko00350]	K13953	Alcohol dehydrogenase, propanol-preferring	1.1.1.1	adhP	8
Metabolism	Metabolism of cofactors and vitamins	Retinol metabolism [PATH:ko00830]	K13953	Alcohol dehydrogenase, propanol-preferring	1.1.1.1	adhP	8
Metabolism	Xenobiotics biodegradation and metabolism	Chloroalkane and chloroalkene degradation [PATH:ko00625]	K13953	Alcohol dehydrogenase, propanol-preferring	1.1.1.1	adhP	8
Metabolism	Xenobiotics biodegradation and metabolism	Naphthalene degradation [PATH:ko00626]	K13953	Alcohol dehydrogenase, propanol-preferring	1.1.1.1	adhP	8
Metabolism	Xenobiotics biodegradation and metabolism	Metabolism of xenobiotics by cytochrome P450 [PATH:ko00980]	K13953	Alcohol dehydrogenase, propanol-preferring	1.1.1.1	adhP	8
Metabolism	Xenobiotics biodegradation and metabolism	Drug metabolism - cytochrome P450 [PATH:ko00982]	K13953	Alcohol dehydrogenase, propanol-preferring	1.1.1.1	adhP	8
Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K14155	Cysteine-S-conjugate beta-lyase	4.4.1.13	patB, malY	1
Metabolism	Metabolism of other amino acids	Selenocompound metabolism [PATH:ko00450]	K14155	Cysteine-S-conjugate beta-lyase	4.4.1.13	patB, malY	1
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K14155	Cysteine-S-conjugate beta-lyase	4.4.1.13	patB, malY	1
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:ko00970]	K14164	Glycyl-tRNA synthetase	6.1.1.14	glyQS	2
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K14164	Glycyl-tRNA synthetase	6.1.1.14	glyQS	2
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K14205	Phosphatidylglycerol lysyltransferase	2.3.2.3	mprF, fmtC	2
Human Diseases	Infectious disease: bacterial	Staphylococcus aureus infection [PATH:ko05150]	K14205	Phosphatidylglycerol lysyltransferase	2.3.2.3	mprF, fmtC	2
Human Diseases	Drug resistance: antimicrobial	Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503]	K14205	Phosphatidylglycerol lysyltransferase	2.3.2.3	mprF, fmtC	2
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K14205	Phosphatidylglycerol lysyltransferase	2.3.2.3	mprF, fmtC	2
Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K14260	Alanine-synthesizing transaminase	2.6.1.66 2.6.1.2	alaA	12
Metabolism	Amino acid metabolism	Valine, leucine and isoleucine biosynthesis [PATH:ko00290]	K14260	Alanine-synthesizing transaminase	2.6.1.66 2.6.1.2	alaA	12
Metabolism	Amino acid metabolism	Arginine biosynthesis [PATH:ko00220]	K14260	Alanine-synthesizing transaminase	2.6.1.66 2.6.1.2	alaA	12
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K14260	Alanine-synthesizing transaminase	2.6.1.66 2.6.1.2	alaA	12
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K14261	Alanine-synthesizing transaminase	2.6.1.-	alaC	4
Metabolism	Carbohydrate metabolism	Pentose and glucuronate interconversions [PATH:ko00040]	K14273	D-xylose 1-dehydrogenase (NADP+, D-xylono-1,5-lactone-forming)	1.1.1.179	xdh	2
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K14540	Ribosome biogenesis GTPase A		rbgA	10
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K14698	ATP-binding cassette, subfamily B, bacterial IrtA/YbtP	7.-.-.-	irtA, ybtP	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K14698	ATP-binding cassette, subfamily B, bacterial IrtA/YbtP	7.-.-.-	irtA, ybtP	1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K14699	ATP-binding cassette, subfamily B, bacterial IrtB/YbtQ	7.-.-.-	irtB, ybtQ	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K14699	ATP-binding cassette, subfamily B, bacterial IrtB/YbtQ	7.-.-.-	irtB, ybtQ	1
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K14742	TRNA threonylcarbamoyladenosine biosynthesis protein TsaB		tsaB	2
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K14761	Ribosome-associated protein		ybcJ	2
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K14982	Two-component system, OmpR family, sensor histidine kinase CiaH	2.7.13.3	ciaH	1
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K14982	Two-component system, OmpR family, sensor histidine kinase CiaH	2.7.13.3	ciaH	1
Brite Hierarchies	Protein families: metabolism	Protein kinases [BR:ko01001]	K14982	Two-component system, OmpR family, sensor histidine kinase CiaH	2.7.13.3	ciaH	1
Brite Hierarchies	Protein families: signaling and cellular processes	Two-component system [BR:ko02022]	K14982	Two-component system, OmpR family, sensor histidine kinase CiaH	2.7.13.3	ciaH	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K15269	Probable blue pigment (indigoidine) exporter		pecM	2
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K15342	CRISP-associated protein Cas1		cas1	1
Brite Hierarchies	Protein families: signaling and cellular processes	Prokaryotic defense system [BR:ko02048]	K15342	CRISP-associated protein Cas1		cas1	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K15524	Mannosylglycerate hydrolase	3.2.1.170	mngB	2
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K15532	Unsaturated rhamnogalacturonyl hydrolase	3.2.1.172	yteR, yesR	3
Not Included in Pathway or Brite	Unclassified: signaling and cellular processes	Structural proteins	K15539	Cytoskeleton protein RodZ		rodZ	2
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K15580	Oligopeptide transport system substrate-binding protein		oppA, mppA	5
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K15580	Oligopeptide transport system substrate-binding protein		oppA, mppA	5
Human Diseases	Drug resistance: antimicrobial	beta-Lactam resistance [PATH:ko01501]	K15580	Oligopeptide transport system substrate-binding protein		oppA, mppA	5
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K15580	Oligopeptide transport system substrate-binding protein		oppA, mppA	5
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K15581	Oligopeptide transport system permease protein		oppB	2
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K15581	Oligopeptide transport system permease protein		oppB	2
Human Diseases	Drug resistance: antimicrobial	beta-Lactam resistance [PATH:ko01501]	K15581	Oligopeptide transport system permease protein		oppB	2
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K15581	Oligopeptide transport system permease protein		oppB	2
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K15582	Oligopeptide transport system permease protein		oppC	2
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K15582	Oligopeptide transport system permease protein		oppC	2
Human Diseases	Drug resistance: antimicrobial	beta-Lactam resistance [PATH:ko01501]	K15582	Oligopeptide transport system permease protein		oppC	2
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K15582	Oligopeptide transport system permease protein		oppC	2
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K15583	Oligopeptide transport system ATP-binding protein		oppD	17
Cellular Processes	Cellular community - prokaryotes	Quorum sensing [PATH:ko02024]	K15583	Oligopeptide transport system ATP-binding protein		oppD	17
Human Diseases	Drug resistance: antimicrobial	beta-Lactam resistance [PATH:ko01501]	K15583	Oligopeptide transport system ATP-binding protein		oppD	17
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K15583	Oligopeptide transport system ATP-binding protein		oppD	17
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K15738	ABC transport system ATP-binding/permease protein		uup	3
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K15771	Arabinogalactan oligomer / maltooligosaccharide transport system permease protein		ganP, mdxF	6
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K15771	Arabinogalactan oligomer / maltooligosaccharide transport system permease protein		ganP, mdxF	6
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K15772	Arabinogalactan oligomer / maltooligosaccharide transport system permease protein		ganQ, mdxG	3
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K15772	Arabinogalactan oligomer / maltooligosaccharide transport system permease protein		ganQ, mdxG	3
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K15780	Bifunctional protein TilS/HprT	6.3.4.19 2.4.2.8	tilS-hprT	1
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K15780	Bifunctional protein TilS/HprT	6.3.4.19 2.4.2.8	tilS-hprT	1
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism [PATH:ko00520]	K15894	UDP-N-acetylglucosamine 4,6-dehydratase/5-epimerase	4.2.1.115 5.1.3.-	pseB, wbjB	3
Metabolism	Glycan biosynthesis and metabolism	O-Antigen nucleotide sugar biosynthesis [PATH:ko00541]	K15894	UDP-N-acetylglucosamine 4,6-dehydratase/5-epimerase	4.2.1.115 5.1.3.-	pseB, wbjB	3
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K15986	Manganese-dependent inorganic pyrophosphatase	3.6.1.1	ppaC	5
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16090	Catecholate siderophore receptor		fiu	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16169	Xanthine permease		pbuX	16
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K16200	Dipeptide transport system permease protein		dppB1	3
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16200	Dipeptide transport system permease protein		dppB1	3
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16210	Oligogalacturonide transporter		togT, rhiT	30
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16248	Probable glucitol transport protein GutA		gutA, gutP	1
Metabolism	Lipid metabolism	Fatty acid biosynthesis [PATH:ko00061]	K16363	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase / 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	3.5.1.108 4.2.1.59	lpxC-fabZ	4
Metabolism	Glycan biosynthesis and metabolism	Lipopolysaccharide biosynthesis [PATH:ko00540]	K16363	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase / 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	3.5.1.108 4.2.1.59	lpxC-fabZ	4
Brite Hierarchies	Protein families: metabolism	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	K16363	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase / 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	3.5.1.108 4.2.1.59	lpxC-fabZ	4
Brite Hierarchies	Protein families: metabolism	Lipid biosynthesis proteins [BR:ko01004]	K16363	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase / 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	3.5.1.108 4.2.1.59	lpxC-fabZ	4
Not Included in Pathway or Brite	Unclassified: genetic information processing	Transcription	K16509	Regulatory protein spx		spxA	4
Not Included in Pathway or Brite	Unclassified: genetic information processing	Protein processing	K16511	Adapter protein MecA 1/2		mecA1_2	1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K16785	Energy-coupling factor transport system permease protein		ecfT	1
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16785	Energy-coupling factor transport system permease protein		ecfT	1
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K16786	Energy-coupling factor transport system ATP-binding protein	7.-.-.-	ecfA1	16
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16786	Energy-coupling factor transport system ATP-binding protein	7.-.-.-	ecfA1	16
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K16787	Energy-coupling factor transport system ATP-binding protein	7.-.-.-	ecfA2	5
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16787	Energy-coupling factor transport system ATP-binding protein	7.-.-.-	ecfA2	5
Metabolism	Carbohydrate metabolism	Pentose and glucuronate interconversions [PATH:ko00040]	K16849	Altronate dehydratase small subunit	4.2.1.7	uxaA1	4
Metabolism	Metabolism of cofactors and vitamins	Lipoic acid metabolism [PATH:ko00785]	K16869	Octanoyl-[GcvH]:protein N-octanoyltransferase	2.3.1.204	lipL	3
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K16898	ATP-dependent helicase/nuclease subunit A	3.1.-.- 3.6.4.12	addA	3
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K16917	Putative peptide transport system ATP-binding protein		yydI	4
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16917	Putative peptide transport system ATP-binding protein		yydI	4
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K16924	Energy-coupling factor transport system substrate-specific component		mtsT	2
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K17073	Putative lysine transport system substrate-binding protein		lysX1	8
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K17073	Putative lysine transport system substrate-binding protein		lysX1	8
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K17074	Putative lysine transport system permease protein		lysX2	7
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K17074	Putative lysine transport system permease protein		lysX2	7
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K17076	Putative lysine transport system ATP-binding protein		lysY	4
Brite Hierarchies	Protein families: signaling and cellular processes	Transporters [BR:ko02000]	K17076	Putative lysine transport system ATP-binding protein		lysY	4
Environmental Information Processing	Membrane transport	ABC transporters [PATH:ko02010]	K17077	Arginine/lysine/histidine transport system permease protein		artQ	7
