L1	L2	L3	ID	Function	EC	Gene	Count
Human Diseases	Neurodegenerative disease	Alzheimer disease [PATH:ko05010]	K00411	Ubiquinol-cytochrome c reductase iron-sulfur subunit	7.1.1.8	UQCRFS1, RIP1, petA	1
Human Diseases	Neurodegenerative disease	Parkinson disease [PATH:ko05012]	K00411	Ubiquinol-cytochrome c reductase iron-sulfur subunit	7.1.1.8	UQCRFS1, RIP1, petA	1
Human Diseases	Neurodegenerative disease	Amyotrophic lateral sclerosis [PATH:ko05014]	K00411	Ubiquinol-cytochrome c reductase iron-sulfur subunit	7.1.1.8	UQCRFS1, RIP1, petA	1
Human Diseases	Neurodegenerative disease	Huntington disease [PATH:ko05016]	K00411	Ubiquinol-cytochrome c reductase iron-sulfur subunit	7.1.1.8	UQCRFS1, RIP1, petA	1
Human Diseases	Neurodegenerative disease	Prion disease [PATH:ko05020]	K00411	Ubiquinol-cytochrome c reductase iron-sulfur subunit	7.1.1.8	UQCRFS1, RIP1, petA	1
Human Diseases	Neurodegenerative disease	Pathways of neurodegeneration - multiple diseases [PATH:ko05022]	K00411	Ubiquinol-cytochrome c reductase iron-sulfur subunit	7.1.1.8	UQCRFS1, RIP1, petA	1
Human Diseases	Cardiovascular disease	Diabetic cardiomyopathy [PATH:ko05415]	K00411	Ubiquinol-cytochrome c reductase iron-sulfur subunit	7.1.1.8	UQCRFS1, RIP1, petA	1
Human Diseases	Endocrine and metabolic disease	Non-alcoholic fatty liver disease [PATH:ko04932]	K00411	Ubiquinol-cytochrome c reductase iron-sulfur subunit	7.1.1.8	UQCRFS1, RIP1, petA	1
Metabolism	Carbohydrate metabolism	Ascorbate and aldarate metabolism [PATH:ko00053]	K00423	L-ascorbate oxidase	1.10.3.3	E1.10.3.3	1
Metabolism	Energy metabolism	Oxidative phosphorylation [PATH:ko00190]	K00425	Cytochrome bd ubiquinol oxidase subunit I	7.1.1.7	cydA	5
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K00425	Cytochrome bd ubiquinol oxidase subunit I	7.1.1.7	cydA	5
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K00433	Non-heme chloroperoxidase	1.11.1.10	cpo	5
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K00526	Ribonucleoside-diphosphate reductase beta chain	1.17.4.1	E1.17.4.1B, nrdB, nrdF	2
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K00526	Ribonucleoside-diphosphate reductase beta chain	1.17.4.1	E1.17.4.1B, nrdB, nrdF	2
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K00526	Ribonucleoside-diphosphate reductase beta chain	1.17.4.1	E1.17.4.1B, nrdB, nrdF	2
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K00527	Ribonucleoside-triphosphate reductase (thioredoxin)	1.17.4.2	rtpR	3
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K00527	Ribonucleoside-triphosphate reductase (thioredoxin)	1.17.4.2	rtpR	3
Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K00549	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase	2.1.1.14	metE	13
Metabolism	Metabolism of other amino acids	Selenocompound metabolism [PATH:ko00450]	K00549	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase	2.1.1.14	metE	13
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K00554	TRNA (guanine37-N1)-methyltransferase	2.1.1.228	trmD	36
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K00560	Thymidylate synthase	2.1.1.45	thyA, TYMS	30
Metabolism	Metabolism of cofactors and vitamins	One carbon pool by folate [PATH:ko00670]	K00560	Thymidylate synthase	2.1.1.45	thyA, TYMS	30
Human Diseases	Drug resistance: antineoplastic	Antifolate resistance [PATH:ko01523]	K00560	Thymidylate synthase	2.1.1.45	thyA, TYMS	30
Genetic Information Processing	Folding, sorting and degradation	Sulfur relay system [PATH:ko04122]	K00566	TRNA-uridine 2-sulfurtransferase	2.8.1.13	mnmA, trmU	46
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K00566	TRNA-uridine 2-sulfurtransferase	2.8.1.13	mnmA, trmU	46
Brite Hierarchies	Protein families: genetic information processing	DNA repair and recombination proteins [BR:ko03400]	K00567	Methylated-DNA-[protein]-cysteine S-methyltransferase	2.1.1.63	ogt, MGMT	13
Metabolism	Metabolism of cofactors and vitamins	Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]	K00568	2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase	2.1.1.222 2.1.1.64	ubiG	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K00574	Cyclopropane-fatty-acyl-phospholipid synthase	2.1.1.79	cfa	26
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K00575	Chemotaxis protein methyltransferase CheR	2.1.1.80	cheR	4
Cellular Processes	Cell motility	Bacterial chemotaxis [PATH:ko02030]	K00575	Chemotaxis protein methyltransferase CheR	2.1.1.80	cheR	4
Brite Hierarchies	Protein families: signaling and cellular processes	Bacterial motility proteins [BR:ko02035]	K00575	Chemotaxis protein methyltransferase CheR	2.1.1.80	cheR	4
Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K00600	Glycine hydroxymethyltransferase	2.1.2.1	glyA, SHMT	42
Metabolism	Energy metabolism	Methane metabolism [PATH:ko00680]	K00600	Glycine hydroxymethyltransferase	2.1.2.1	glyA, SHMT	42
Metabolism	Amino acid metabolism	Glycine, serine and threonine metabolism [PATH:ko00260]	K00600	Glycine hydroxymethyltransferase	2.1.2.1	glyA, SHMT	42
Metabolism	Metabolism of other amino acids	Cyanoamino acid metabolism [PATH:ko00460]	K00600	Glycine hydroxymethyltransferase	2.1.2.1	glyA, SHMT	42
Metabolism	Metabolism of cofactors and vitamins	One carbon pool by folate [PATH:ko00670]	K00600	Glycine hydroxymethyltransferase	2.1.2.1	glyA, SHMT	42
Human Diseases	Drug resistance: antineoplastic	Antifolate resistance [PATH:ko01523]	K00600	Glycine hydroxymethyltransferase	2.1.2.1	glyA, SHMT	42
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K00602	Phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase	2.1.2.3 3.5.4.10	purH	78
Metabolism	Metabolism of cofactors and vitamins	One carbon pool by folate [PATH:ko00670]	K00602	Phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase	2.1.2.3 3.5.4.10	purH	78
Human Diseases	Drug resistance: antineoplastic	Antifolate resistance [PATH:ko01523]	K00602	Phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase	2.1.2.3 3.5.4.10	purH	78
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K00602	Phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase	2.1.2.3 3.5.4.10	purH	78
Metabolism	Metabolism of cofactors and vitamins	One carbon pool by folate [PATH:ko00670]	K00604	Methionyl-tRNA formyltransferase	2.1.2.9	MTFMT, fmt	11
Genetic Information Processing	Translation	Aminoacyl-tRNA biosynthesis [PATH:ko00970]	K00604	Methionyl-tRNA formyltransferase	2.1.2.9	MTFMT, fmt	11
Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K00605	Aminomethyltransferase	2.1.2.10	gcvT, AMT	2
Metabolism	Amino acid metabolism	Glycine, serine and threonine metabolism [PATH:ko00260]	K00605	Aminomethyltransferase	2.1.2.10	gcvT, AMT	2
Metabolism	Metabolism of cofactors and vitamins	One carbon pool by folate [PATH:ko00670]	K00605	Aminomethyltransferase	2.1.2.10	gcvT, AMT	2
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K00609	Aspartate carbamoyltransferase catalytic subunit	2.1.3.2	pyrB, PYR2	9
Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K00609	Aspartate carbamoyltransferase catalytic subunit	2.1.3.2	pyrB, PYR2	9
Metabolism	Amino acid metabolism	Arginine biosynthesis [PATH:ko00220]	K00611	Ornithine carbamoyltransferase	2.1.3.3	OTC, argF, argI	31
Metabolism	Carbohydrate metabolism	Pentose phosphate pathway [PATH:ko00030]	K00615	Transketolase	2.2.1.1	E2.2.1.1, tktA, tktB	43
Metabolism	Energy metabolism	Carbon fixation in photosynthetic organisms [PATH:ko00710]	K00615	Transketolase	2.2.1.1	E2.2.1.1, tktA, tktB	43
Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of ansamycins [PATH:ko01051]	K00615	Transketolase	2.2.1.1	E2.2.1.1, tktA, tktB	43
Metabolism	Amino acid metabolism	Arginine biosynthesis [PATH:ko00220]	K00620	Glutamate N-acetyltransferase / amino-acid N-acetyltransferase	2.3.1.35 2.3.1.1	argJ	1
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K00625	Phosphate acetyltransferase	2.3.1.8	E2.3.1.8, pta	2
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:ko00640]	K00625	Phosphate acetyltransferase	2.3.1.8	E2.3.1.8, pta	2
Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K00625	Phosphate acetyltransferase	2.3.1.8	E2.3.1.8, pta	2
Metabolism	Energy metabolism	Methane metabolism [PATH:ko00680]	K00625	Phosphate acetyltransferase	2.3.1.8	E2.3.1.8, pta	2
Metabolism	Metabolism of other amino acids	Taurine and hypotaurine metabolism [PATH:ko00430]	K00625	Phosphate acetyltransferase	2.3.1.8	E2.3.1.8, pta	2
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K00626	Acetyl-CoA C-acetyltransferase	2.3.1.9	ACAT, atoB	11
Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K00626	Acetyl-CoA C-acetyltransferase	2.3.1.9	ACAT, atoB	11
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:ko00640]	K00626	Acetyl-CoA C-acetyltransferase	2.3.1.9	ACAT, atoB	11
Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:ko00650]	K00626	Acetyl-CoA C-acetyltransferase	2.3.1.9	ACAT, atoB	11
Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes [PATH:ko00720]	K00626	Acetyl-CoA C-acetyltransferase	2.3.1.9	ACAT, atoB	11
Metabolism	Lipid metabolism	Fatty acid degradation [PATH:ko00071]	K00626	Acetyl-CoA C-acetyltransferase	2.3.1.9	ACAT, atoB	11
Metabolism	Lipid metabolism	Synthesis and degradation of ketone bodies [PATH:ko00072]	K00626	Acetyl-CoA C-acetyltransferase	2.3.1.9	ACAT, atoB	11
Metabolism	Amino acid metabolism	Valine, leucine and isoleucine degradation [PATH:ko00280]	K00626	Acetyl-CoA C-acetyltransferase	2.3.1.9	ACAT, atoB	11
Metabolism	Amino acid metabolism	Lysine degradation [PATH:ko00310]	K00626	Acetyl-CoA C-acetyltransferase	2.3.1.9	ACAT, atoB	11
Metabolism	Amino acid metabolism	Tryptophan metabolism [PATH:ko00380]	K00626	Acetyl-CoA C-acetyltransferase	2.3.1.9	ACAT, atoB	11
Metabolism	Metabolism of terpenoids and polyketides	Terpenoid backbone biosynthesis [PATH:ko00900]	K00626	Acetyl-CoA C-acetyltransferase	2.3.1.9	ACAT, atoB	11
Metabolism	Xenobiotics biodegradation and metabolism	Benzoate degradation [PATH:ko00362]	K00626	Acetyl-CoA C-acetyltransferase	2.3.1.9	ACAT, atoB	11
Environmental Information Processing	Signal transduction	Two-component system [PATH:ko02020]	K00626	Acetyl-CoA C-acetyltransferase	2.3.1.9	ACAT, atoB	11
Organismal Systems	Digestive system	Fat digestion and absorption [PATH:ko04975]	K00626	Acetyl-CoA C-acetyltransferase	2.3.1.9	ACAT, atoB	11
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K00626	Acetyl-CoA C-acetyltransferase	2.3.1.9	ACAT, atoB	11
Metabolism	Carbohydrate metabolism	Glycolysis / Gluconeogenesis [PATH:ko00010]	K00627	Pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase)	2.3.1.12	DLAT, aceF, pdhC	14
Metabolism	Carbohydrate metabolism	Citrate cycle (TCA cycle) [PATH:ko00020]	K00627	Pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase)	2.3.1.12	DLAT, aceF, pdhC	14
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K00627	Pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase)	2.3.1.12	DLAT, aceF, pdhC	14
Metabolism	Lipid metabolism	Fatty acid degradation [PATH:ko00071]	K00632	Acetyl-CoA acyltransferase	2.3.1.16	fadA, fadI	2
Metabolism	Lipid metabolism	alpha-Linolenic acid metabolism [PATH:ko00592]	K00632	Acetyl-CoA acyltransferase	2.3.1.16	fadA, fadI	2
Metabolism	Amino acid metabolism	Valine, leucine and isoleucine degradation [PATH:ko00280]	K00632	Acetyl-CoA acyltransferase	2.3.1.16	fadA, fadI	2
Metabolism	Metabolism of terpenoids and polyketides	Geraniol degradation [PATH:ko00281]	K00632	Acetyl-CoA acyltransferase	2.3.1.16	fadA, fadI	2
Metabolism	Xenobiotics biodegradation and metabolism	Benzoate degradation [PATH:ko00362]	K00632	Acetyl-CoA acyltransferase	2.3.1.16	fadA, fadI	2
Metabolism	Xenobiotics biodegradation and metabolism	Ethylbenzene degradation [PATH:ko00642]	K00632	Acetyl-CoA acyltransferase	2.3.1.16	fadA, fadI	2
Brite Hierarchies	Protein families: signaling and cellular processes	Antimicrobial resistance genes [BR:ko01504]	K00638	Chloramphenicol O-acetyltransferase type B	2.3.1.28	catB	16
Metabolism	Energy metabolism	Sulfur metabolism [PATH:ko00920]	K00640	Serine O-acetyltransferase	2.3.1.30	cysE	1
Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K00640	Serine O-acetyltransferase	2.3.1.30	cysE	1
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Vibrio cholerae [PATH:ko05111]	K00640	Serine O-acetyltransferase	2.3.1.30	cysE	1
Metabolism	Energy metabolism	Sulfur metabolism [PATH:ko00920]	K00641	Homoserine O-acetyltransferase/O-succinyltransferase	2.3.1.31 2.3.1.46	metX	3
Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K00641	Homoserine O-acetyltransferase/O-succinyltransferase	2.3.1.31 2.3.1.46	metX	3
Metabolism	Amino acid metabolism	Glycine, serine and threonine metabolism [PATH:ko00260]	K00643	5-aminolevulinate synthase	2.3.1.37	E2.3.1.37, ALAS	8
Metabolism	Metabolism of cofactors and vitamins	Porphyrin and chlorophyll metabolism [PATH:ko00860]	K00643	5-aminolevulinate synthase	2.3.1.37	E2.3.1.37, ALAS	8
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K00643	5-aminolevulinate synthase	2.3.1.37	E2.3.1.37, ALAS	8
Metabolism	Lipid metabolism	Fatty acid biosynthesis [PATH:ko00061]	K00645	[acyl-carrier-protein] S-malonyltransferase	2.3.1.39	fabD, MCAT, MCT1	7
Metabolism	Biosynthesis of other secondary metabolites	Prodigiosin biosynthesis [PATH:ko00333]	K00645	[acyl-carrier-protein] S-malonyltransferase	2.3.1.39	fabD, MCAT, MCT1	7
Brite Hierarchies	Protein families: metabolism	Lipid biosynthesis proteins [BR:ko01004]	K00645	[acyl-carrier-protein] S-malonyltransferase	2.3.1.39	fabD, MCAT, MCT1	7
Metabolism	Lipid metabolism	Fatty acid biosynthesis [PATH:ko00061]	K00648	3-oxoacyl-[acyl-carrier-protein] synthase III	2.3.1.180	fabH	12
Brite Hierarchies	Protein families: metabolism	Lipid biosynthesis proteins [BR:ko01004]	K00648	3-oxoacyl-[acyl-carrier-protein] synthase III	2.3.1.180	fabH	12
Metabolism	Metabolism of cofactors and vitamins	Biotin metabolism [PATH:ko00780]	K00652	8-amino-7-oxononanoate synthase	2.3.1.47	bioF	2
Brite Hierarchies	Protein families: metabolism	Amino acid related enzymes [BR:ko01007]	K00652	8-amino-7-oxononanoate synthase	2.3.1.47	bioF	2
Metabolism	Carbohydrate metabolism	Pyruvate metabolism [PATH:ko00620]	K00656	Formate C-acetyltransferase	2.3.1.54	E2.3.1.54, pflD	83
Metabolism	Carbohydrate metabolism	Propanoate metabolism [PATH:ko00640]	K00656	Formate C-acetyltransferase	2.3.1.54	E2.3.1.54, pflD	83
Metabolism	Carbohydrate metabolism	Butanoate metabolism [PATH:ko00650]	K00656	Formate C-acetyltransferase	2.3.1.54	E2.3.1.54, pflD	83
Metabolism	Carbohydrate metabolism	Citrate cycle (TCA cycle) [PATH:ko00020]	K00658	2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase)	2.3.1.61	DLST, sucB	7
Metabolism	Amino acid metabolism	Lysine degradation [PATH:ko00310]	K00658	2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase)	2.3.1.61	DLST, sucB	7
Metabolism	Amino acid metabolism	Tryptophan metabolism [PATH:ko00380]	K00658	2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase)	2.3.1.61	DLST, sucB	7
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K00661	Maltose O-acetyltransferase	2.3.1.79	maa	28
Metabolism	Amino acid metabolism	Lysine biosynthesis [PATH:ko00300]	K00674	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	2.3.1.117	dapD	6
Metabolism	Metabolism of other amino acids	Taurine and hypotaurine metabolism [PATH:ko00430]	K00681	Gamma-glutamyltranspeptidase / glutathione hydrolase	2.3.2.2 3.4.19.13	ggt	1
Metabolism	Metabolism of other amino acids	Cyanoamino acid metabolism [PATH:ko00460]	K00681	Gamma-glutamyltranspeptidase / glutathione hydrolase	2.3.2.2 3.4.19.13	ggt	1
Metabolism	Metabolism of other amino acids	Glutathione metabolism [PATH:ko00480]	K00681	Gamma-glutamyltranspeptidase / glutathione hydrolase	2.3.2.2 3.4.19.13	ggt	1
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K00681	Gamma-glutamyltranspeptidase / glutathione hydrolase	2.3.2.2 3.4.19.13	ggt	1
Not Included in Pathway or Brite	Unclassified: metabolism	Enzymes with EC numbers	K00684	Leucyl/phenylalanyl-tRNA---protein transferase	2.3.2.6	aat	2
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis [PATH:ko00550]	K00687	Penicillin-binding protein 2B		pbp2B, penA	20
Human Diseases	Drug resistance: antimicrobial	beta-Lactam resistance [PATH:ko01501]	K00687	Penicillin-binding protein 2B		pbp2B, penA	20
Brite Hierarchies	Protein families: metabolism	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	K00687	Penicillin-binding protein 2B		pbp2B, penA	20
Metabolism	Carbohydrate metabolism	Starch and sucrose metabolism [PATH:ko00500]	K00703	Starch synthase	2.4.1.21	glgA	24
Cellular Processes	Cellular community - prokaryotes	Biofilm formation - Escherichia coli [PATH:ko02026]	K00703	Starch synthase	2.4.1.21	glgA	24
Brite Hierarchies	Protein families: metabolism	Glycosyltransferases [BR:ko01003]	K00703	Starch synthase	2.4.1.21	glgA	24
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K00756	Pyrimidine-nucleoside phosphorylase	2.4.2.2	pdp	65
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K00758	Thymidine phosphorylase	2.4.2.4	deoA, TYMP	4
Metabolism	Xenobiotics biodegradation and metabolism	Drug metabolism - other enzymes [PATH:ko00983]	K00758	Thymidine phosphorylase	2.4.2.4	deoA, TYMP	4
Human Diseases	Cancer: specific types	Bladder cancer [PATH:ko05219]	K00758	Thymidine phosphorylase	2.4.2.4	deoA, TYMP	4
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K00759	Adenine phosphoribosyltransferase	2.4.2.7	APRT, apt	23
Brite Hierarchies	Protein families: signaling and cellular processes	Exosome [BR:ko04147]	K00759	Adenine phosphoribosyltransferase	2.4.2.7	APRT, apt	23
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K00761	Uracil phosphoribosyltransferase	2.4.2.9	upp, UPRT	17
Metabolism	Nucleotide metabolism	Pyrimidine metabolism [PATH:ko00240]	K00762	Orotate phosphoribosyltransferase	2.4.2.10	pyrE	3
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism [PATH:ko00760]	K00763	Nicotinate phosphoribosyltransferase	6.3.4.21	pncB, NAPRT1	18
Metabolism	Nucleotide metabolism	Purine metabolism [PATH:ko00230]	K00764	Amidophosphoribosyltransferase	2.4.2.14	purF, PPAT	27
Metabolism	Amino acid metabolism	Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K00764	Amidophosphoribosyltransferase	2.4.2.14	purF, PPAT	27
Brite Hierarchies	Protein families: metabolism	Peptidases and inhibitors [BR:ko01002]	K00764	Amidophosphoribosyltransferase	2.4.2.14	purF, PPAT	27
Metabolism	Amino acid metabolism	Histidine metabolism [PATH:ko00340]	K00765	ATP phosphoribosyltransferase	2.4.2.17	hisG	1
Metabolism	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism [PATH:ko00760]	K00767	Nicotinate-nucleotide pyrophosphorylase (carboxylating)	2.4.2.19	nadC, QPRT	20
Metabolism	Amino acid metabolism	Cysteine and methionine metabolism [PATH:ko00270]	K00772	5'-methylthioadenosine phosphorylase	2.4.2.28	mtaP, MTAP	6
Brite Hierarchies	Protein families: genetic information processing	Transfer RNA biogenesis [BR:ko03016]	K00773	Queuine tRNA-ribosyltransferase	2.4.2.29	tgt	76
Brite Hierarchies	Protein families: genetic information processing	Ribosome biogenesis [BR:ko03009]	K00783	23S rRNA (pseudouridine1915-N3)-methyltransferase	2.1.1.177	rlmH	3
