L1	L2	L3	L4	ID	Function	EC	Count
Posttranslational modification, protein turnover, chaperones		YugP		COG2738	Zn-dependent membrane protease YugP		23
Transcription		YlxM	1S7O	COG2739	Predicted DNA-binding protein YlxM, UPF0122 family		28
General function prediction only		YlxR	1G2R	COG2740	Nucleoid-associated protein YlxR, Predicted RNA-binding, DUF448 family		10
Nucleotide transport and metabolism		MIS1	1EG7	COG2759	Formyltetrahydrofolate synthetase		147
Mobilome: prophages, transposons		Tra5		COG2801	Transposase InsO and inactivated derivatives		1
Function unknown		LON/PUA	1ZBO	COG2802	Uncharacterized conserved protein, LON_N-like domain, ASCH/PUA-like superfamily		4
Cell motilityIntracellular trafficking, secretion, and vesicular transportExtracellular structures		PulE	4KSR	COG2804	Type II secretory pathway ATPase GspE/PulE or T4P pilus assembly pathway ATPase PilB		22
Replication, recombination and repair		DnaX	1A5T	COG2812	DNA polymerase III, gamma/tau subunits		81
Translation, ribosomal structure and biogenesis	16S rRNA modification	RsmC	1DUS	COG2813	16S rRNA G1207 methylase RsmC		1
Cell wall/membrane/envelope biogenesis		PASTA		COG2815	PASTA domain, binds beta-lactams		98
Cell wall/membrane/envelope biogenesis		MltA	2AE0	COG2821	Membrane-bound lytic murein transglycosylase		5
Replication, recombination and repair		YhbQ	1YWL	COG2827	Predicted endonuclease, GIY-YIG superfamily		6
Replication, recombination and repair		SmrA	3QD7	COG2840	DNA-nicking endonuclease, Smr domain		1
Mobilome: prophages, transposons				COG2842	Bacteriophage DNA transposition protein, AAA+ family ATPase		1
Posttranslational modification, protein turnover, chaperonesSignal transduction mechanisms		GlnD		COG2844	UTP:GlnB (protein PII) uridylyltransferase		11
Cell wall/membrane/envelope biogenesis		MlaA	5NUQ	COG2853	Lipoprotein subunit MlaA of the ABC-type intermembrane phospholipid transporter Mla		1
Posttranslational modification, protein turnover, chaperones		ImmA	3DTE	COG2856	Zn-dependent peptidase ImmA, M78 family		3
Function unknown		YadS	5WUC	COG2860	Uncharacterized membrane protein YeiH		3
Translation, ribosomal structure and biogenesis		PasT	1T17	COG2867	Ribosome association toxin PasT (RatA) of the RatAB toxin-antitoxin module		4
Function unknown		YsxB	1S12	COG2868	Uncharacterized conserved protein YsxB, DUF464 family		13
Cell wall/membrane/envelope biogenesis		RfaE	5X9Q	COG2870	ADP-heptose synthase, bifunctional sugar kinase/adenylyltransferase		3
Amino acid transport and metabolism	Methionine biosynthesis	MET17	2CTZ	COG2873	O-acetylhomoserine/O-acetylserine sulfhydrylase, pyridoxal phosphate-dependent		15
Amino acid transport and metabolism	Aromatic amino acid biosynthesis	AroGA	5J6F	COG2876	3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase		99
Cell wall/membrane/envelope biogenesis	Lipid A biosynthesis	KdsA	1G7U	COG2877	3-deoxy-D-manno-octulosonic acid (KDO) 8-phosphate synthase		3
Cell cycle control, cell division, chromosome partitioning		FtsE		COG2884	Cell division ATPase FtsE		87
Translation, ribosomal structure and biogenesis		HemK	1NV8	COG2890	Methylase of polypeptide chain release factors		10
Carbohydrate transport and metabolism		ManX	1PDO	COG2893	Phosphotransferase system, mannose/fructose-specific component IIA		17
Cell cycle control, cell division, chromosome partitioning		MinD	4V02	COG2894	Septum site-determining ATPase MinD		4
Inorganic ion transport and metabolism	Cysteine biosynthesis	CysN	1ZUN	COG2895	Sulfate adenylyltransferase subunit 1, EFTu-like GTPase family		3
Inorganic ion transport and metabolism		TerC2		COG2899	Uncharacterized TerC-related membrane protein, DUF475 domain		6
Coenzyme transport and metabolism		GshA	1V4G	COG2918	Gamma-glutamylcysteine synthetase		34
Cell wall/membrane/envelope biogenesisCarbohydrate transport and metabolism		MdoH		COG2943	Membrane glycosyltransferase		10
General function prediction only			2FUK	COG2945	Alpha/beta superfamily hydrolase		4
General function prediction only		EVE	1ZCE	COG2947	Predicted RNA-binding protein, contains EVE domain		3
Cell wall/membrane/envelope biogenesis		MltB	1D0K	COG2951	Membrane-bound lytic murein transglycosylase B		8
Function unknown		YjjP		COG2966	Uncharacterized membrane protein YjjP, DUF1212 family		11
Inorganic ion transport and metabolism		ApaG	1TZA	COG2967	Uncharacterized conserved protein ApaG affecting Mg2+/Co2+ transport		4
Signal transduction mechanisms		YesM		COG2972	Sensor histidine kinase YesM		32
General function prediction only		YcgN		COG2983	Uncharacterized cysteine cluster protein YcgN, CxxCxxCC family		2
Cell wall/membrane/envelope biogenesis		PqiA		COG2995	Intermembrane transporter PqiABC subunit PqiA		1
General function prediction only		CvfB	3GO5	COG2996	Predicted RNA-binding protein YitL, contains S1 domains, virulence factor B family		6
Carbohydrate transport and metabolism		FN3K	3F7W	COG3001	Fructosamine-3-kinase		20
Energy production and conversionInorganic ion transport and metabolism		NhaA	1ZCD	COG3004	Na+/H+ antiporter NhaA		1
Cell wall/membrane/envelope biogenesis		PqiB	5UVN	COG3008	Intermembrane transporter PqiABC subunit PqiB		6
Carbohydrate transport and metabolism		UlaA	4RP8	COG3037	Ascorbate-specific PTS system IIC component UlaA		43
Energy production and conversion		CybB	5OC0	COG3038	Cytochrome b561		1
Energy production and conversion		CitF	1XR4	COG3051	Citrate lyase, alpha subunit		207
Energy production and conversion		CitD		COG3052	Acyl-carrier protein (citrate lyase gamma subunit)		16
Energy production and conversion		CitC		COG3053	Citrate lyase synthetase CitC		27
General function prediction only		SprT		COG3091	Predicted Zn-dependent metalloprotease, SprT family		9
Amino acid transport and metabolism		PTR2	2XUT	COG3104	Dipeptide/tripeptide permease		40
General function prediction only		PiuC	3DKQ	COG3128	Predicted 2-oxoglutarate- and Fe(II)-dependent dioxygenase YbiX		4
Cell wall/membrane/envelope biogenesis		MdoG	1TXK	COG3131	Periplasmic glucan biosynthesis protein OpgG		5
Inorganic ion transport and metabolism		CutC	1TWD	COG3142	Copper homeostasis protein CutC		13
Function unknown		yhaH		COG3152	Uncharacterized membrane protein YhaH, DUF805 family		1
Inorganic ion transport and metabolism		Kup		COG3158	K+ uptake protein Kup		12
General function prediction only				COG3176	Putative hemolysin		5
Signal transduction mechanisms		GlcG	2A2L	COG3193	Heme-binding protein HbpS, GlcG/HbpS family		1
Amino acid transport and metabolism	Aromatic amino acid biosynthesis	AroG2	6BMC	COG3200	3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase, class II		5
Cell wall/membrane/envelope biogenesis		GumC		COG3206	Exopolysaccharide export protein/domain GumC/Wzc1		19
Inorganic ion transport and metabolism		PhnD	3S4U	COG3221	ABC-type phosphate/phosphonate transport system, periplasmic component		2
General function prediction only		PsiE		COG3223	Phosphate starvation-inducible membrane PsiE (function unknown)		9
Carbohydrate transport and metabolism		LacZ	5N6U	COG3250	Beta-galactosidase/beta-glucuronidase		19
Cell wall/membrane/envelope biogenesis		RhaM	1X8D	COG3254	L-rhamnose mutarotase		21
Energy production and conversion		HycG	6CFW	COG3260	Ni,Fe-hydrogenase III small subunit		1
Cell wall/membrane/envelope biogenesis		MscK		COG3264	Small-conductance mechanosensitive channel MscK		1
Carbohydrate transport and metabolism	Non-phosphorylated Entner-Doudoroff pathway	GntK	1KO4	COG3265	Gluconate kinase		3
Carbohydrate transport and metabolism		Ble		COG3281	Predicted trehalose synthase		3
Signal transduction mechanisms			4A2L	COG3292	Periplasmic ligand-binding sensor domain		1
Function unknown		YecA		COG3318	Uncharacterized conserved protein YecA, UPF0149 family, contains C-terminal Zn-binding SEC-C motif		8
Function unknown		YqfO	2GX8	COG3323	PII-like insert in the uncharacterized protein YqfO, YbgI/NIF3 family		1
General function prediction only		YotM	1RZN	COG3331	Penicillin-binding protein-related factor A, putative recombinase		31
Transcription	RNA polymerase	RpoE	2KRC	COG3343	DNA-directed RNA polymerase, delta subunit		19
General function prediction only			5MOG	COG3349	Uncharacterized protein, contains NAD-binding domain and a Fe-S cluster		1
Inorganic ion transport and metabolism		YHS		COG3350	Heavy metal-bindng TRASH/YHS domain, predicted Cu/Ag metallochaperone		28
Mobilome: prophages, transposons				COG3378	DNA primase, phage- or plasmid-associated		4
Carbohydrate transport and metabolism	Non-phosphorylated Entner-Doudoroff pathway	YvrE	1E1A	COG3386	Sugar lactone lactonase YvrE		4
Carbohydrate transport and metabolism		ChbG	2I5I	COG3394	Chitooligosaccharide deacetylase ChbG, YdjC/CelG family		1
General function prediction only			4YN1	COG3397	Predicted carbohydrate-binding protein, contains CBM5 and CBM33 domains		16
Lipid transport and metabolism	Isoprenoid biosynthesis	MVD1	1FI4	COG3407	Mevalonate pyrophosphate decarboxylase		64
Lipid transport and metabolism	Isoprenoid biosynthesis	PksG	1TVZ	COG3425	3-hydroxy-3-methylglutaryl CoA synthase		93
General function prediction only			5N9M	COG3442	Glutamine amidotransferase related to the GATase domain of CobQ		46
Carbohydrate transport and metabolism		AgaB	1BLE	COG3444	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IIB		54
Secondary metabolites biosynthesis, transport and catabolism		PadC	2GC9	COG3479	Phenolic acid decarboxylase		131
Signal transduction mechanisms		SdrC		COG3480	Predicted secreted protein YlbL, contains PDZ domain		25
Translation, ribosomal structure and biogenesis	23S rRNA modification	YhaM		COG3481	3'-5' exoribonuclease YhaM, can participate in 23S rRNA maturation,  HD superfamily		45
Energy production and conversion		CitS	5A1S	COG3493	Na+/citrate or Na+/malate symporter		20
Function unknown			4GGM	COG3494	Uncharacterized conserved protein, DUF1009 family		6
Carbohydrate transport and metabolism		XynB2	1Y7B	COG3507	Beta-xylosidase		5
Carbohydrate transport and metabolism		Chb	3RPM	COG3525	N-acetyl-beta-hexosaminidase		7
Secondary metabolites biosynthesis, transport and catabolism		AlsD	1XV2	COG3527	Alpha-acetolactate decarboxylase		4
Carbohydrate transport and metabolism		HybA1	3WKW	COG3533	Beta-L-arabinofuranosidase, GH127 family		1
Carbohydrate transport and metabolism		AbfA	1PZ2	COG3534	Alpha-L-arabinofuranosidase		123
Carbohydrate transport and metabolism			2WVX	COG3537	Putative alpha-1,2-mannosidase		34
Function unknown			2NVP	COG3538	Meiotically up-regulated gene 157 (Mug157) protein (function unknown)		83
General function prediction only		YcgL		COG3541	Predicted nucleotidyltransferase YcgL		7
Posttranslational modification, protein turnover, chaperones		LpxO2		COG3555	Aspartyl/asparaginyl beta-hydroxylase, cupin superfamily		5
Function unknown		YgaC		COG3557	Uncharacterized conserved protein associated with RNAses G and E,  UPF0374/DUF402 family		52
Mobilome: prophages, transposons				COG3561	Phage anti-repressor protein Ant		58
Cell wall/membrane/envelope biogenesis		KpsS		COG3562	Capsule polysaccharide modification protein KpsS		3
Cell wall/membrane/envelope biogenesis		KpsC	5FA0	COG3563	Capsule polysaccharide export protein KpsC/LpsZ		3
Function unknown				COG3566	Uncharacterized conserved protein, DUF2213 domain		6
Function unknown				COG3567	Uncharacterized conserved protein, DUF1073 domain		2
Coenzyme transport and metabolism		Gsh2	2GWD	COG3572	Gamma-glutamylcysteine synthetase		2
Amino acid transport and metabolism		PepC		COG3579	Aminopeptidase C		52
General function prediction only				COG3580	Predicted nucleotide-binding protein, sugar kinase/HSP70/actin superfamily		70
General function prediction only				COG3581	Predicted nucleotide-binding protein, sugar kinase/HSP70/actin superfamily		64
Function unknown	3D		4WLK	COG3584	3D (Asp-Asp-Asp) domain, usually in lytic transglycosylases		18
Function unknown			1X7F	COG3589	Uncharacterized conserved protein, DUF871 domain		58
Posttranslational modification, protein turnover, chaperones		PepO	1DMT	COG3590	Predicted metalloendopeptidase		4
Function unknown		YjdI		COG3592	Uncharacterized Fe-S cluster protein YjdI		3
Cell cycle control, cell division, chromosome partitioning		DivIVA	2WUJ	COG3599	Cell division septum initiation protein DivIVA, interacts with FtsZ and MinD		30
Mobilome: prophages, transposons				COG3617	Prophage antirepressor		70
Mobilome: prophages, transposons			2IA7	COG3628	Phage baseplate assembly protein W		2
Mobilome: prophages, transposons		PA5055	3LUU	COG3636	Uncharacterized Zn-binding protein, DUF971 domain		2
Inorganic ion transport and metabolism		PhnC		COG3638	ABC-type phosphate/phosphonate transport system, ATPase component		44
Inorganic ion transport and metabolism		PhnE		COG3639	ABC-type phosphate/phosphonate transport system, permease component		58
Mobilome: prophages, transposons		KilAC		COG3645	Phage antirepressor protein YoqD, KilAC domain		100
Defense mechanisms	CRISPR-Cas system	Cas7		COG3649	CRISPR-Cas system type I effector complex subunit Cas7,  RAMP superfamily		26
Mobilome: prophages, transposons		Doc		COG3654	Prophage maintenance system killer protein		9
Inorganic ion transport and metabolism		PcoB		COG3667	Uncharacterized conserved protein involved in copper resistance		1
Carbohydrate transport and metabolismInorganic ion transport and metabolism		LacD	3MYO	COG3684	Tagatose-1,6-bisphosphate/sulfofructosephosphate aldolase		88
Translation, ribosomal structure and biogenesis		Rae1	5MQ8	COG3688	EndoRNase involved in mRNA decay, NYN (Nedd4-BP1/Rae1/YacP nuclease) family,  contains PIN domain		8
Inorganic ion transport and metabolism		CusA	3K07	COG3696	Cu/Ag efflux pump CusA		2
Coenzyme transport and metabolismLipid transport and metabolism		CitX		COG3697	Phosphoribosyl-dephospho-CoA transferase (holo-ACP synthetase)		1
Signal transduction mechanismsTranscription		PleD	1W25	COG3706	Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain		4
Carbohydrate transport and metabolism		ManY	6K1H	COG3715	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific IIC component		70
Carbohydrate transport and metabolism		ManZ	6K1H	COG3716	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific IID component		204
Carbohydrate transport and metabolism		KduI	1X8M	COG3717	5-keto 4-deoxyuronate isomerase		50
Mobilome: prophages, transposons		XtmA	4ZC3	COG3728	Phage terminase, small subunit		1
Mobilome: prophages, transposons				COG3740	Phage head maturation protease		21
Defense mechanisms				COG3744	PIN domain nuclease, a component of toxin-antitoxin system (PIN domain)		6
Function unknown				COG3749	Uncharacterized conserved protein, DUF934 family		4
Function unknown			6CFY	COG3750	Uncharacterized conserved protein, UPF0335 family		20
Function unknown		YneF		COG3763	Uncharacterized conserved protein YneF, UPF0154 family		8
Cell wall/membrane/envelope biogenesis		RrrD	4ZPU	COG3772	Phage-related lysozyme (muramidase), GH24 family		1
Cell wall/membrane/envelope biogenesis		OCH1		COG3774	Mannosyltransferase OCH1 or related enzyme		15
Inorganic ion transport and metabolism		YneE	4RDQ	COG3781	Predicted membrane chloride channel, bestrophin family		5
Function unknown		SH3		COG3807	SH3-like domain		2
Posttranslational modification, protein turnover, chaperones		SspB2		COG3814	SspB-like protein, predicted to bind SsrA peptide		5
Function unknown			2RA9	COG3816	Uncharacterized conserved protein, DUF1285 family		2
Function unknown				COG3817	Uncharacterized membrane protein		112
Function unknown				COG3819	Uncharacterized membrane protein		29
Function unknown				COG3820	Uncharacterized conserved protein, DUF1013 family		6
TranscriptionSignal transduction mechanisms		RocR		COG3829	RocR-type transcriptional regulator, contains PAS, AAA-type ATPase, and DNA-binding Fis domains		1
Carbohydrate transport and metabolism		MalG	2R6G	COG3833	ABC-type maltose transport system, permease component MalG		62
Carbohydrate transport and metabolism		MalK	2ONK	COG3839	ABC-type sugar transport system, ATPase component MalK		119
Amino acid transport and metabolism		PotA	1Z47	COG3842	ABC-type Fe3+/spermidine/putrescine transport systems, ATPase component		101
Nucleotide transport and metabolism		NupO		COG3845	ABC-type guanosine uptake system NupNOPQ, ATPase component NupO		152
Signal transduction mechanisms		PykA2	2E28	COG3848	Phosphohistidine swiveling domain of PEP-utilizing enzymes		35
Signal transduction mechanisms		NtrB		COG3852	Signal transduction histidine kinase NtrB, nitrogen specific		3
Replication, recombination and repair		AddB	3U44	COG3857	ATP-dependent helicase/DNAse subunit B		2
Coenzyme transport and metabolism		ThiT	4POP	COG3859	Thiamine transporter ThiT		3
Carbohydrate transport and metabolism		PelB	1AIR	COG3866	Pectate lyase		11
Signal transduction mechanisms		DarA	3M05	COG3870	Cyclic di-AMP receptor DarA/PstA		12
Lipid transport and metabolism		FatA	2ESS	COG3884	Acyl-ACP thioesterase		21
Signal transduction mechanisms		GdpP		COG3887	Cyclic di-AMP phosphodiesterase GdpP, contains GGDEF-like and DHH domains		81
Replication, recombination and repair				COG3893	Inactivated superfamily I helicase		1
Transcription		PutA1	6IYA	COG3905	Predicted transcriptional regulator, contains ribbon-helix-helix (RHH_1) domain		3
Function unknown		YrzB		COG3906	Uncharacterized conserved protein YrzB, UPF0473 family		13
General function prediction only		ZliS	2IKB	COG3926	Lysozyme family protein		1
Transcription		LevR		COG3933	Transcriptional regulatory protein LevR, contains PRD, AAA+ and EIIA domains		230
Replication, recombination and repair		DnaD	2I5U	COG3935	DNA replication protein DnaD		21
Amino acid transport and metabolism		PrdF	1TM0	COG3938	Proline racemase/hydroxyproline epimerase		48
Carbohydrate transport and metabolism				COG3940	Beta-xylosidase, GH43 family		214
Mobilome: prophages, transposons			5CES	COG3948	Phage-related baseplate assembly protein		1
Mobilome: prophages, transposons		SLT		COG3953	SLT domain protein		31
Carbohydrate transport and metabolism		XFP	3AHC	COG3957	Phosphoketolase		318
Carbohydrate transport and metabolismCoenzyme transport and metabolismGeneral function prediction only	Pyruvate oxidation	PDC1	1PYD	COG3961	TPP-dependent 2-oxoacid decarboxylase, includes indolepyruvate decarboxylase		51
Cell wall/membrane/envelope biogenesis		DltD	3BMA	COG3966	Poly-D-alanine transfer protein DltD, involved in esterification of teichoic acids		13
Replication, recombination and repair		HelD		COG3973	DNA helicase IV		2
Defense mechanisms		HsdR	3H1T	COG4096	Type I site-specific restriction endonuclease, part of a restriction-modification system		5
Replication, recombination and repair		ComFA		COG4098	Superfamily II DNA/RNA helicase required for DNA uptake (late competence protein)		47
Cell wall/membrane/envelope biogenesis		BamD	2YHC	COG4105	Outer membrane protein assembly factor BamD, BamD/ComL family		1
Translation, ribosomal structure and biogenesis	Translation factors	PrfC	3UOQ	COG4108	Peptide chain release factor RF-3		127
Transcription		YtoI		COG4109	Predicted transcriptional regulator containing CBS domains		5
General function prediction only		YjbK	2GFG	COG4116	Predicted triphosphatase or cyclase YjbK, contains CYTH domain		14
Posttranslational modification, protein turnover, chaperones		CcmA		COG4133	ABC-type transport system involved in cytochrome c biogenesis, ATPase component		3
General function prediction only		YhaQ		COG4152	ABC-type uncharacterized transport system, ATPase component		27
Amino acid transport and metabolism		OppA	1B05	COG4166	ABC-type oligopeptide transport system, periplasmic component		70
Secondary metabolites biosynthesis, transport and catabolism		YejF		COG4172	ABC-type microcin C transport system, duplicated ATPase component YejF		2
Amino acid transport and metabolism		ProV		COG4175	ABC-type proline/glycine betaine transport system, ATPase component		102
Amino acid transport and metabolism		ProW		COG4176	ABC-type proline/glycine betaine transport system, permease component		106
Secondary metabolites biosynthesis, transport and catabolism		YbbA		COG4181	Predicted ABC-type transport system involved in lysophospholipase L1 biosynthesis, ATPase component		2
General function prediction only				COG4185	Predicted ABC-type ATPase or kinase		4
Transcription				COG4189	Predicted transcriptional regulator, ArsR family		3
Replication, recombination and repair		RecJ		COG4199	ssDNA-specific exonuclease RecJ		93
Carbohydrate transport and metabolism		LplB	4TQU	COG4209	ABC-type polysaccharide transport system, permease component		150
Carbohydrate transport and metabolism		XylF	4YWH	COG4213	ABC-type xylose transport system, periplasmic component		12
Carbohydrate transport and metabolism		XylH		COG4214	ABC-type xylose transport system, permease component		101
Energy production and conversion	Pyrimidine degradation	YdfG	3P19	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG		6
Function unknown		YnzC	2HEP	COG4224	Uncharacterized conserved protein YnzC, UPF0291/DUF896 family		21
Carbohydrate transport and metabolism		YesR	1NC5	COG4225	Rhamnogalacturonyl hydrolase YesR		52
General function prediction only		HicB		COG4226	Predicted nuclease of the RNAse H fold, HicB family		11
Amino acid transport and metabolism		PutA2	5KF6	COG4230	Delta 1-pyrroline-5-carboxylate dehydrogenase		16
Posttranslational modification, protein turnover, chaperonesEnergy production and conversion				COG4233	Thiol-disulfide interchange protein, contains DsbC and DsbD domains		5
Function unknown				COG4289	Uncharacterized conserved protein, DUF2264 domain		46
General function prediction only			3KK4	COG4321	Predicted DNA-binding protein, contains ribbon-helix-helix (RHH) domain		2
Function unknown				COG4333	Uncharacterized conserved protein, DUF1643 domain		9
General function prediction only			3PL0	COG4340	Predicted dioxygenase, 2-oxoglutarate and Fe-dependent (2OG-Fe) dioxygenase superfamily		9
Mobilome: prophages, transposons				COG4373	Mu-like prophage FluMu protein gp28		10
Mobilome: prophages, transposons		gpT		COG4397	Mu-like prophage major head subunit gpT		1
Function unknown			2L3A	COG4443	Uncharacterized conserved protein		28
Transcription		CtsR	3H0D	COG4463	Transcriptional regulator CtsR		25
Signal transduction mechanisms		YwqE	3QY6	COG4464	Tyrosine-protein phosphatase YwqE		10
Transcription		CodY	2B0L	COG4465	GTP-sensing pleiotropic transcriptional regulator CodY		58
Function unknown			3FB9	COG4466	Uncharacterized conserved protein Veg, DUF1021 family		15
Replication, recombination and repair		YabA	5DOL	COG4467	Regulator of replication initiation timing YabA		9
Carbohydrate transport and metabolism		GalT2		COG4468	Galactose-1-phosphate uridylyltransferase		129
General function prediction only		CoiA		COG4469	Competence protein CoiA, contains predicted nuclease domain		21
Function unknown		YutD	2KL5	COG4470	Uncharacterized conserved protein YutD, DUF1027 family		30
Function unknown		YlbG		COG4471	Uncharacterized conserved protein YlbG, UPF0298 family		4
Function unknown			5US5	COG4472	Uncharacterized conserved protein, UPF0297 family		12
Intracellular trafficking, secretion, and vesicular transport		EcsB		COG4473	Predicted ABC-type exoprotein transport system, permease component		14
Mobilome: prophages, transposons		YoqJ	2NX2	COG4474	Uncharacterized SPBc2 prophage-derived protein YoqJ		15
Function unknown		YktA	2OY9	COG4476	Uncharacterized conserved protein YktA, UPF0223 family		11
Function unknown				COG4478	Uncharacterized membrane protein		6
Function unknown				COG4481	Uncharacterized conserved protein, DUF951 family		24
Function unknown		YqgQ	2NN4	COG4483	Uncharacterized conserved protein YqgQ, DUF910 family		13
Function unknown		YfhO		COG4485	Uncharacterized membrane protein YfhO		13
Function unknown				COG4530	Uncharacterized conserved protein		1
Function unknown				COG4541	Uncharacterized membrane protein		3
Coenzyme transport and metabolism	Cobalamine/B12 biosynthesis	CobT2		COG4547	Cobalamin biosynthesis cobaltochelatase CobT subunit		7
General function prediction only		Eis	2HV2	COG4552	Predicted acetyltransferase		2
Energy production and conversionInorganic ion transport and metabolism		NatA		COG4555	ABC-type Na+ transport system, ATPase component NatA		2
Signal transduction mechanisms			2QHK	COG4564	Signal transduction histidine kinase		3
TranscriptionSignal transduction mechanisms		CitB		COG4565	DNA-binding response regulator DpiB of citrate/malate metabolism		3
Replication, recombination and repair		Dob10	4A4Z	COG4581	Superfamily II RNA helicase		11
General function prediction only				COG4586	ABC-type uncharacterized transport system, ATPase component		30
Cell wall/membrane/envelope biogenesis		LolE	6F49	COG4591	ABC-type transport system involved in lipoprotein release, permease component LolC		15
Nucleotide transport and metabolism		NupP		COG4603	ABC-type guanosine uptake system NupNOPQ, permease component NupP		33
Inorganic ion transport and metabolism		CeuD		COG4604	ABC-type enterochelin transport system, ATPase component		36
Inorganic ion transport and metabolism		CeuC		COG4605	ABC-type enterochelin transport system, permease component		1
Inorganic ion transport and metabolism		CeuB		COG4606	ABC-type enterochelin transport system, permease component		54
Inorganic ion transport and metabolism		CeuA	3ZKW	COG4607	ABC-type enterochelin transport system, periplasmic component		35
Amino acid transport and metabolism		AppF		COG4608	ABC-type oligopeptide transport system, ATPase component		79
Inorganic ion transport and metabolism		FetA		COG4619	ABC-type iron transporter FetAB, ATPase component		22
Carbohydrate transport and metabolismLipid transport and metabolism		PemB	1GQ8	COG4677	Pectin methylesterase and related acyl-CoA thioesterases		1
Function unknown				COG4684	Uncharacterized membrane protein		14
Function unknown				COG4687	Uncharacterized conserved protein		29
Amino acid transport and metabolism		PepD	5IAU	COG4690	Dipeptidase		47
Defense mechanisms		StbC1		COG4691	Plasmid stability protein StbC1, contains ribbon-helix-helix domain		2
Nucleotide transport and metabolism		MazG2	3NL9	COG4696	NTP pyrophosphatase, MazG superfamily		17
Function unknown		YpmS		COG4698	Uncharacterized conserved protein YpmS, DUF2140 family		10
Function unknown				COG4699	Uncharacterized conserved protein, DUF1033 domain		7
Function unknown		YkuJ	2FFG	COG4703	Uncharacterized conserved protein YkuJ, DUF1797 family		27
Nucleotide transport and metabolismTranslation, ribosomal structure and biogenesis		QueT		COG4708	ECF-type transporter of queuosine precursor, membrane (S) component		20
Function unknown			4IA5	COG4716	Myosin-crossreactive antigen  (function unknown)		22
Function unknown		YhaN		COG4717	Uncharacterized conserved protein YhaN, contains AAA domain		11
Signal transduction mechanismsTranscription		YesN		COG4753	Two-component response regulator, YesN/AraC family, consists of REC and AraC-type DNA-binding domains		23
General function prediction only				COG4754	Extracellular substrate-binding protein		13
General function prediction only		SLT		COG4764	Predicted transglycosylase, contains SLT domain		16
Lipid transport and metabolism		PccA	3U9S	COG4770	Acetyl/propionyl-CoA carboxylase, alpha subunit		183
Inorganic ion transport and metabolism		FepA	2HDF	COG4771	Outer membrane receptor for ferrienterochelin and colicins		4
Inorganic ion transport and metabolism		Fiu		COG4774	Outer membrane receptor for monomeric catechols		2
Lipid transport and metabolism		UgpQ1		COG4781	Membrane-anchored glycerophosphoryl diester phosphodiesterase (GDPDase), membrane domain		39
Carbohydrate transport and metabolism		RhaA	1D8W	COG4806	L-rhamnose isomerase		171
Function unknown			3DS8	COG4814	Uncharacterized conserved protein with an alpha/beta hydrolase fold		18
Function unknown			2O2A	COG4835	Uncharacterized conserved protein		6
Function unknown		YwzB		COG4836	Uncharacterized membrane protein YwzB		7
Function unknown		YlaN	2GBO	COG4838	Uncharacterized conserved protein YlaN, UPF0358 family		5
Function unknown		YneR		COG4841	Uncharacterized conserved protein YneR, related to HesB/YadR/YfhF family		1
Function unknown				COG4858	Uncharacterized membrane-anchored protein		3
TranscriptionSignal transduction mechanismsCell motility		MecA	2MK6	COG4862	Negative regulator MecA of genetic competence, sporulation and motility		8
Function unknown		YdaT		COG4876	Uncharacterized conserved protein YdaT		11
General function prediction only			5FFJ	COG4889	Predicted helicase		1
Function unknown		YpbB		COG4955	Uncharacterized conserved protein YpbB, contains C-terminal HTH domain		3
General function prediction only			3IX7	COG4956	Uncharacterized conserved protein YacL, contains PIN and TRAM domains		75
Transcription			2JSP	COG4957	Predicted transcriptional regulator		14
Replication, recombination and repair		XerD	1A0P	COG4974	Site-specific recombinase XerD		42
General function prediction only		GvpP		COG4980	Gas vesicle protein YhaH		7
Energy production and conversionPosttranslational modification, protein turnover, chaperones		CydC		COG4987	ABC-type transport system involved in cytochrome bd biosynthesis, fused ATPase and permease components		4
Energy production and conversionPosttranslational modification, protein turnover, chaperones		CydD		COG4988	ABC-type transport system involved in cytochrome bd biosynthesis, ATPase and permease components		2
Amino acid transport and metabolism	Arginine biosynthesis	ArgD	2E54	COG4992	Acetylornithine/succinyldiaminopimelate/putrescine aminotransferase		12
Carbohydrate transport and metabolism		Gcd	1FLG	COG4993	Glucose dehydrogenase, PQQ-dependent		5
Signal transduction mechanisms		NtrY		COG5000	Signal transduction histidine kinase NtrY involved in nitrogen fixation and metabolism regulation		2
Signal transduction mechanisms		WalK	4I5S	COG5002	Sensor histidine kinase WalK		84
Cell wall/membrane/envelope biogenesis		MrcA	3D0F	COG5009	Membrane carboxypeptidase/penicillin-binding protein		17
Nucleotide transport and metabolism		NUP		COG5042	Purine nucleoside permease		2
Function unknown		YxeA	2K5Q	COG5294	Uncharacterized conserved protein YxeA, DUF1093 family		4
Energy production and conversion	FoF1-type ATP synthase	AtpZ		COG5336	FoF1-type ATP synthase AtpZ/Atp1/AtpQ subunit, putative Ca2+/Mg2+ transporter		2
