L1	L2	L3	L4	ID	Function	EC	Count
Cell wall/membrane/envelope biogenesis		OafA		COG1835	Peptidoglycan/LPS O-acetylase OafA/YrhL, contains acyltransferase and SGNH-hydrolase domains		1
General function prediction only		YlqC		COG1837	Predicted RNA-binding protein YlqC, contains KH domain, UPF0109 family		1
Translation, ribosomal structure and biogenesis	Ribosome 50S subunit	RpmD	1VS6	COG1841	Ribosomal protein L30/L7E		2
General function prediction only		Jag	3GKU	COG1847	Predicted RNA-binding protein Jag (SpoIIIJ-associated), conains KH and R3H domains		2
Signal transduction mechanisms		LuxS	5E68	COG1854	S-ribosylhomocysteine lyase LuxS, autoinducer biosynthesis		11
Intracellular trafficking, secretion, and vesicular transport		YajC		COG1862	Protein translocase subunit YajC		7
Carbohydrate transport and metabolism		GanA	1KWG	COG1874	Beta-galactosidase GanA		2
Energy production and conversion	Pyruvate oxidation	PflD	1CM5	COG1882	Pyruvate-formate lyase		71
Cell wall/membrane/envelope biogenesis		RfbC	1DZR	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase or related enzyme		18
Energy production and conversion		FadH	1BWK	COG1902	2,4-dienoyl-CoA reductase or related NADH-dependent reductase, Old Yellow Enzyme (OYE) family		18
Carbohydrate transport and metabolism		UxaC	1J5S	COG1904	Glucuronate isomerase		14
Inorganic ion transport and metabolism		MntH	5KTE	COG1914	Mn2+ or Fe2+ transporter, NRAMP family		11
Inorganic ion transport and metabolism		FeoA	2GCX	COG1918	Fe2+ transport protein FeoA		4
Lipid transport and metabolism		YjiL	1HUX	COG1924	Activator of 2-hydroxyglutaryl-CoA dehydratase (HSP70-class ATPase domain)		25
Signal transduction mechanismsCarbohydrate transport and metabolism		PtsH	1CM2	COG1925	HPr or related phosphotransfer protein		7
Carbohydrate transport and metabolism	Non-phosphorylated Entner-Doudoroff pathway	GlxK	1TO6	COG1929	Glycerate kinase		26
Coenzyme transport and metabolismAmino acid transport and metabolism	Serine biosynthesis	SerC	1BJN	COG1932	Phosphoserine aminotransferase		2
Translation, ribosomal structure and biogenesis	23S rRNA modification	MrnC	1U61	COG1939	23S rRNA maturation mini-RNase III		16
Carbohydrate transport and metabolismTranscription		NagC	1WOQ	COG1940	Sugar kinase of the NBD/HSP70 family, may contain an N-terminal HTH domain		26
Nucleotide transport and metabolism	Pyrimidine salvage	URH1	1EZR	COG1957	Inosine-uridine nucleoside N-ribohydrolase		16
Replication, recombination and repair		SpoIVCA	1GDT	COG1961	Site-specific DNA recombinase SpoIVCA/DNA invertase PinE		28
Cell wall/membrane/envelope biogenesis		MscL	2OAR	COG1970	Large-conductance mechanosensitive channel		2
Nucleotide transport and metabolism		NupC	3TIJ	COG1972	Nucleoside permease NupC		22
TranscriptionSignal transduction mechanisms		LexA	1AY9	COG1974	SOS-response transcriptional repressor LexA (RecA-mediated autopeptidase)		7
Energy production and conversion		YqdH	1OJ7	COG1979	Alcohol dehydrogenase YqhD, Fe-dependent ADH family		5
Coenzyme transport and metabolism	Pyridoxal phosphate biosynthesis	PdxA	1PS6	COG1995	4-hydroxy-L-threonine phosphate dehydrogenase PdxA		2
Translation, ribosomal structure and biogenesis		MraZ	1N0E	COG2001	MraZ, DNA-binding transcriptional regulator and inhibitor of RsmH methyltransferase activity		11
Replication, recombination and repair		RadC	2QLC	COG2003	DNA repair protein RadC, contains a helix-hairpin-helix DNA-binding motif		14
Amino acid transport and metabolism		MetP	6CVL	COG2011	ABC-type methionine transport system, permease component		15
Carbohydrate transport and metabolism		GalM	1LUR	COG2017	Galactose mutarotase or related enzyme		5
Amino acid transport and metabolism	Methionine biosynthesis	MET2	2VAT	COG2021	Homoserine O-acetyltransferase		4
Energy production and conversion		FixB	1EFP	COG2025	Electron transfer flavoprotein, alpha subunit FixB		2
Posttranslational modification, protein turnover, chaperones		Pcp	1AUG	COG2039	Pyrrolidone-carboxylate peptidase (N-terminal pyroglutamyl peptidase)		14
Nucleotide transport and metabolism	Pyrimidine salvage	PyrR	1A3C	COG2065	Pyrimidine operon attenuation protein PyrR/uracil phosphoribosyltransferase		12
General function prediction only		YhiN	3V76	COG2081	Predicted flavoprotein YhiN		1
Lipid transport and metabolism		MmsB	1I36	COG2084	3-hydroxyisobutyrate dehydrogenase or related beta-hydroxyacid dehydrogenase		2
Energy production and conversion		FixA	5OL2	COG2086	Electron transfer flavoprotein, alpha and beta subunits		3
Cell wall/membrane/envelope biogenesis		MurQ	4S12	COG2103	N-acetylmuramic acid 6-phosphate (MurNAc-6-P) etherase		51
Amino acid transport and metabolism		ProX	1R9L	COG2113	ABC-type proline/glycine betaine transport system, periplasmic component		16
Carbohydrate transport and metabolism		XylA	1A0C	COG2115	Xylose isomerase		38
Inorganic ion transport and metabolism		FocA	3KCU	COG2116	Formate/nitrite transporter FocA, FNT family		16
Nucleotide transport and metabolism		ComEB	2HVV	COG2131	Deoxycytidylate deaminase		22
Cell cycle control, cell division, chromosome partitioningInorganic ion transport and metabolismCell wall/membrane/envelope biogenesis		SufI	2YXV	COG2132	Multicopper oxidase with three cupredoxin domains (includes cell division protein FtsP and spore coat protein CotA)		2
Coenzyme transport and metabolism	Thiamine biosynthesis	ThiM	1C3Q	COG2145	Hydroxyethylthiazole kinase, sugar kinase family		15
Cell wall/membrane/envelope biogenesis		WcaJ	5W7L	COG2148	Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid)		24
Posttranslational modification, protein turnover, chaperones		PaaD	1UWD	COG2151	Metal-sulfur cluster biosynthetic enzyme		9
Function unknown		YuzA		COG2155	Uncharacterized membrane protein YuzA, DUF378 family		2
Carbohydrate transport and metabolism		AraA	2AJT	COG2160	L-arabinose isomerase		42
Posttranslational modification, protein turnover, chaperones		SufE	1MZG	COG2166	Sulfur transfer protein SufE, Fe-S cluster assembly		2
Amino acid transport and metabolism	Lysine biosynthesis	DapD	3BXY	COG2171	Tetrahydrodipicolinate N-succinyltransferase		4
Replication, recombination and repair		PolC		COG2176	DNA polymerase III, alpha subunit (gram-positive type)		23
Cell cycle control, cell division, chromosome partitioning		FtsX		COG2177	Cell division protein FtsX		4
General function prediction only		YqeG		COG2179	Predicted phosphohydrolase YqeG, HAD superfamily		10
Transcription		Tex	2OCE	COG2183	Transcriptional accessory protein Tex/SPT6		45
Transcription		MngR	2WV0	COG2188	DNA-binding transcriptional regulator, GntR family		12
Carbohydrate transport and metabolism		NagE	1AX3	COG2190	Phosphotransferase system IIA component		145
Amino acid transport and metabolism		PepD2	2QYV	COG2195	Di- or tripeptidase		26
Signal transduction mechanisms		CheB	1A2O	COG2201	Chemotaxis response regulator CheB, contains REC and protein-glutamate methylesterase domains		1
Lipid transport and metabolism		Cfa	5Z9O	COG2230	Cyclopropane fatty-acyl-phospholipid synthase and related methyltransferases		7
Nucleotide transport and metabolism	Pyrimidine degradation	UraA	3QE7	COG2233	Xanthine/uracil permease		38
Amino acid transport and metabolism		ArcA	2A9G	COG2235	Arginine deiminase		15
Nucleotide transport and metabolism		NCS2		COG2252	Xanthine/guanine/uracil/vitamin C permease GhxP/GhxQ, nucleobase:cation symporter 2 ( NCS2) family		30
Replication, recombination and repair		RuvB	1HQC	COG2255	Holliday junction resolvasome RuvABC, ATP-dependent DNA helicase subunit RuvB		74
Replication, recombination and repair		RarA	3PVS	COG2256	Replication-associated recombination protein RarA (DNA-dependent ATPase)		25
Translation, ribosomal structure and biogenesis		HflX	2QTF	COG2262	50S ribosomal subunit-associated GTPase HflX		33
Translation, ribosomal structure and biogenesis		PrmA	3GRZ	COG2264	Ribosomal protein L11 methylase PrmA		22
Translation, ribosomal structure and biogenesis	tRNA modification	TrmA	1UWV	COG2265	tRNA/tmRNA/rRNA uracil-C5-methylase, TrmA/RlmC/RlmD family		11
Defense mechanisms		SunT	3K8U	COG2274	ABC-type bacteriocin/lantibiotic exporters, contain an N-terminal double-glycine peptidase domain		12
Carbohydrate transport and metabolism		CitE	4ROQ	COG2301	Citrate lyase beta subunit		5
General function prediction only		YlmH		COG2302	RNA-binding protein YlmH, contains S4-like domain		4
Lipid transport and metabolismGeneral function prediction only	Non-phosphorylated Entner-Doudoroff pathway	BetA	1B4V	COG2303	Choline dehydrogenase or related flavoprotein		3
Energy production and conversionPosttranslational modification, protein turnover, chaperones		CcmE	1J6Q	COG2332	Cytochrome c biogenesis protein CcmE		1
Intracellular trafficking, secretion, and vesicular transport		ComEC		COG2333	DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily		3
Defense mechanisms		MazF	2MF2	COG2337	mRNA-degrading endonuclease MazF, toxin component of the MazEF toxin-antitoxin module		1
Transcription		Rex	3KEO	COG2344	NADH/NAD ratio-sensing transcriptional regulator Rex		12
Nucleotide transport and metabolismSignal transduction mechanisms		YjbM	5F2V	COG2357	ppGpp synthetase catalytic domain (RelA/SpoT-type nucleotidyltranferase)		34
Posttranslational modification, protein turnover, chaperones		Aat	2CXA	COG2360	Leu/Phe-tRNA-protein transferase		1
Signal transduction mechanisms		Oca4	1XRI	COG2365	Protein tyrosine/serine phosphatase Oca4		3
Translation, ribosomal structure and biogenesis	tRNA modification	TrmK	3KR9	COG2384	tRNA A22 N1-methylase		8
General function prediction only		YidJ	1R57	COG2388	Predicted acetyltransferase, GNAT superfamily		4
Transcription		DeoR	2GNP	COG2390	DNA-binding transcriptional regulator LsrR, DeoR family		6
Translation, ribosomal structure and biogenesis		YbcJ	1P9K	COG2501	Ribosome-associated protein YbcJ, S4-like RNA-binding protein		2
Translation, ribosomal structure and biogenesis		EbsC	1DBU	COG2606	Cys-tRNA(Pro) deacylase, prolyl-tRNA editing enzyme YbaK/EbsC		1
Carbohydrate transport and metabolism		Pgl	1JOF	COG2706	6-phosphogluconolactonase, cycloisomerase 2 family		15
Function unknown		YeaL		COG2707	Uncharacterized membrane protein, DUF441 family		5
Carbohydrate transport and metabolism		UxaA	6U7L	COG2721	Altronate dehydratase		43
Carbohydrate transport and metabolism		BglB	4HZ6	COG2723	Beta-glucosidase/6-phospho-beta-glucosidase/beta-galactosidase		123
Function unknown		YjiN		COG2733	Uncharacterized membrane-anchored protein YjiN, DUF445 family		2
Posttranslational modification, protein turnover, chaperones		YugP		COG2738	Zn-dependent membrane protease YugP		14
Transcription		YlxM	1S7O	COG2739	Predicted DNA-binding protein YlxM, UPF0122 family		7
General function prediction only		YlxR	1G2R	COG2740	Nucleoid-associated protein YlxR, Predicted RNA-binding, DUF448 family		2
Nucleotide transport and metabolism		MIS1	1EG7	COG2759	Formyltetrahydrofolate synthetase		73
Cell motilityIntracellular trafficking, secretion, and vesicular transportExtracellular structures		PulE	4KSR	COG2804	Type II secretory pathway ATPase GspE/PulE or T4P pilus assembly pathway ATPase PilB		11
Replication, recombination and repair		DnaX	1A5T	COG2812	DNA polymerase III, gamma/tau subunits		46
Cell wall/membrane/envelope biogenesis		PASTA		COG2815	PASTA domain, binds beta-lactams		30
Cell wall/membrane/envelope biogenesis		MltA	2AE0	COG2821	Membrane-bound lytic murein transglycosylase		2
Replication, recombination and repair		YhbQ	1YWL	COG2827	Predicted endonuclease, GIY-YIG superfamily		4
Posttranslational modification, protein turnover, chaperonesSignal transduction mechanisms		GlnD		COG2844	UTP:GlnB (protein PII) uridylyltransferase		1
Inorganic ion transport and metabolism			1X9L	COG2847	Copper(I)-binding protein		2
Cell wall/membrane/envelope biogenesis		MlaA	5NUQ	COG2853	Lipoprotein subunit MlaA of the ABC-type intermembrane phospholipid transporter Mla		1
Posttranslational modification, protein turnover, chaperones		ImmA	3DTE	COG2856	Zn-dependent peptidase ImmA, M78 family		3
Function unknown		YadS	5WUC	COG2860	Uncharacterized membrane protein YeiH		2
Function unknown		YsxB	1S12	COG2868	Uncharacterized conserved protein YsxB, DUF464 family		12
Cell wall/membrane/envelope biogenesis		RfaE	5X9Q	COG2870	ADP-heptose synthase, bifunctional sugar kinase/adenylyltransferase		3
Amino acid transport and metabolism	Aromatic amino acid biosynthesis	AroGA	5J6F	COG2876	3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase		39
Cell wall/membrane/envelope biogenesis	Lipid A biosynthesis	KdsA	1G7U	COG2877	3-deoxy-D-manno-octulosonic acid (KDO) 8-phosphate synthase		12
Cell cycle control, cell division, chromosome partitioning		FtsE		COG2884	Cell division ATPase FtsE		39
Translation, ribosomal structure and biogenesis		HemK	1NV8	COG2890	Methylase of polypeptide chain release factors		5
Carbohydrate transport and metabolism		ManX	1PDO	COG2893	Phosphotransferase system, mannose/fructose-specific component IIA		6
Cell cycle control, cell division, chromosome partitioning		MinD	4V02	COG2894	Septum site-determining ATPase MinD		2
Inorganic ion transport and metabolism	Cysteine biosynthesis	CysN	1ZUN	COG2895	Sulfate adenylyltransferase subunit 1, EFTu-like GTPase family		4
Cell wall/membrane/envelope biogenesis		BamE	2KM7	COG2913	Outer membrane protein assembly factor BamE, lipoprotein component of the BamABCDE complex		1
Coenzyme transport and metabolism		GshA	1V4G	COG2918	Gamma-glutamylcysteine synthetase		12
Cell wall/membrane/envelope biogenesisCarbohydrate transport and metabolism		MdoH		COG2943	Membrane glycosyltransferase		4
General function prediction only		EVE	1ZCE	COG2947	Predicted RNA-binding protein, contains EVE domain		1
Cell wall/membrane/envelope biogenesis		MltB	1D0K	COG2951	Membrane-bound lytic murein transglycosylase B		1
Function unknown		YjjP		COG2966	Uncharacterized membrane protein YjjP, DUF1212 family		5
Signal transduction mechanisms		YesM		COG2972	Sensor histidine kinase YesM		8
General function prediction only		YcgN		COG2983	Uncharacterized cysteine cluster protein YcgN, CxxCxxCC family		3
General function prediction only		CvfB	3GO5	COG2996	Predicted RNA-binding protein YitL, contains S1 domains, virulence factor B family		1
Carbohydrate transport and metabolism		FN3K	3F7W	COG3001	Fructosamine-3-kinase		4
Cell wall/membrane/envelope biogenesis		PqiB	5UVN	COG3008	Intermembrane transporter PqiABC subunit PqiB		1
Carbohydrate transport and metabolism		UlaA	4RP8	COG3037	Ascorbate-specific PTS system IIC component UlaA		21
Energy production and conversion		CitF	1XR4	COG3051	Citrate lyase, alpha subunit		89
Energy production and conversion		CitD		COG3052	Acyl-carrier protein (citrate lyase gamma subunit)		5
Energy production and conversion		CitC		COG3053	Citrate lyase synthetase CitC		5
General function prediction only		SprT		COG3091	Predicted Zn-dependent metalloprotease, SprT family		3
Amino acid transport and metabolism		PTR2	2XUT	COG3104	Dipeptide/tripeptide permease		31
General function prediction only		PiuC	3DKQ	COG3128	Predicted 2-oxoglutarate- and Fe(II)-dependent dioxygenase YbiX		6
Cell wall/membrane/envelope biogenesis		MdoG	1TXK	COG3131	Periplasmic glucan biosynthesis protein OpgG		5
Inorganic ion transport and metabolism		CutC	1TWD	COG3142	Copper homeostasis protein CutC		21
Inorganic ion transport and metabolism		Kup		COG3158	K+ uptake protein Kup		1
Amino acid transport and metabolism	Aromatic amino acid biosynthesis	AroG2	6BMC	COG3200	3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase, class II		1
Cell wall/membrane/envelope biogenesis		GumC		COG3206	Exopolysaccharide export protein/domain GumC/Wzc1		4
General function prediction only		PsiE		COG3223	Phosphate starvation-inducible membrane PsiE (function unknown)		3
Carbohydrate transport and metabolism		LacZ	5N6U	COG3250	Beta-galactosidase/beta-glucuronidase		15
Cell wall/membrane/envelope biogenesis		RhaM	1X8D	COG3254	L-rhamnose mutarotase		8
Carbohydrate transport and metabolism	Non-phosphorylated Entner-Doudoroff pathway	GntK	1KO4	COG3265	Gluconate kinase		3
Function unknown		YecA		COG3318	Uncharacterized conserved protein YecA, UPF0149 family, contains C-terminal Zn-binding SEC-C motif		5
Function unknown		YqfO	2GX8	COG3323	PII-like insert in the uncharacterized protein YqfO, YbgI/NIF3 family		6
General function prediction only		YotM	1RZN	COG3331	Penicillin-binding protein-related factor A, putative recombinase		20
Transcription	RNA polymerase	RpoE	2KRC	COG3343	DNA-directed RNA polymerase, delta subunit		24
Inorganic ion transport and metabolism		YHS		COG3350	Heavy metal-bindng TRASH/YHS domain, predicted Cu/Ag metallochaperone		14
General function prediction only			4YN1	COG3397	Predicted carbohydrate-binding protein, contains CBM5 and CBM33 domains		8
Lipid transport and metabolism	Isoprenoid biosynthesis	MVD1	1FI4	COG3407	Mevalonate pyrophosphate decarboxylase		10
Lipid transport and metabolism	Isoprenoid biosynthesis	PksG	1TVZ	COG3425	3-hydroxy-3-methylglutaryl CoA synthase		38
General function prediction only			5N9M	COG3442	Glutamine amidotransferase related to the GATase domain of CobQ		15
Carbohydrate transport and metabolism		AgaB	1BLE	COG3444	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific component IIB		24
Secondary metabolites biosynthesis, transport and catabolism		PadC	2GC9	COG3479	Phenolic acid decarboxylase		44
Signal transduction mechanisms		SdrC		COG3480	Predicted secreted protein YlbL, contains PDZ domain		16
Translation, ribosomal structure and biogenesis	23S rRNA modification	YhaM		COG3481	3'-5' exoribonuclease YhaM, can participate in 23S rRNA maturation,  HD superfamily		20
Energy production and conversion		CitS	5A1S	COG3493	Na+/citrate or Na+/malate symporter		13
Carbohydrate transport and metabolism		XynB2	1Y7B	COG3507	Beta-xylosidase		6
Carbohydrate transport and metabolism		Chb	3RPM	COG3525	N-acetyl-beta-hexosaminidase		5
Carbohydrate transport and metabolism		AbfA	1PZ2	COG3534	Alpha-L-arabinofuranosidase		67
Carbohydrate transport and metabolism			2WVX	COG3537	Putative alpha-1,2-mannosidase		9
Function unknown			2NVP	COG3538	Meiotically up-regulated gene 157 (Mug157) protein (function unknown)		40
Function unknown		YgaC		COG3557	Uncharacterized conserved protein associated with RNAses G and E,  UPF0374/DUF402 family		16
Mobilome: prophages, transposons				COG3561	Phage anti-repressor protein Ant		15
Function unknown				COG3566	Uncharacterized conserved protein, DUF2213 domain		2
Amino acid transport and metabolism		PepC		COG3579	Aminopeptidase C		27
General function prediction only				COG3580	Predicted nucleotide-binding protein, sugar kinase/HSP70/actin superfamily		39
General function prediction only				COG3581	Predicted nucleotide-binding protein, sugar kinase/HSP70/actin superfamily		40
Function unknown	3D		4WLK	COG3584	3D (Asp-Asp-Asp) domain, usually in lytic transglycosylases		6
Function unknown			1X7F	COG3589	Uncharacterized conserved protein, DUF871 domain		19
Posttranslational modification, protein turnover, chaperones		PepO	1DMT	COG3590	Predicted metalloendopeptidase		1
Function unknown		YjdI		COG3592	Uncharacterized Fe-S cluster protein YjdI		3
Cell cycle control, cell division, chromosome partitioning		DivIVA	2WUJ	COG3599	Cell division septum initiation protein DivIVA, interacts with FtsZ and MinD		23
Mobilome: prophages, transposons				COG3617	Prophage antirepressor		49
Inorganic ion transport and metabolism		PhnC		COG3638	ABC-type phosphate/phosphonate transport system, ATPase component		14
Inorganic ion transport and metabolism		PhnE		COG3639	ABC-type phosphate/phosphonate transport system, permease component		26
Mobilome: prophages, transposons		KilAC		COG3645	Phage antirepressor protein YoqD, KilAC domain		77
Defense mechanisms	CRISPR-Cas system	Cas7		COG3649	CRISPR-Cas system type I effector complex subunit Cas7,  RAMP superfamily		6
Secondary metabolites biosynthesis, transport and catabolism				COG3653	N-acyl-D-aspartate/D-glutamate deacylase		1
Inorganic ion transport and metabolism		PcoB		COG3667	Uncharacterized conserved protein involved in copper resistance		1
Carbohydrate transport and metabolismInorganic ion transport and metabolism		LacD	3MYO	COG3684	Tagatose-1,6-bisphosphate/sulfofructosephosphate aldolase		22
Translation, ribosomal structure and biogenesis		Rae1	5MQ8	COG3688	EndoRNase involved in mRNA decay, NYN (Nedd4-BP1/Rae1/YacP nuclease) family,  contains PIN domain		7
Inorganic ion transport and metabolism		CusA	3K07	COG3696	Cu/Ag efflux pump CusA		2
Signal transduction mechanismsTranscription		PleD	1W25	COG3706	Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain		3
Carbohydrate transport and metabolism		ManY	6K1H	COG3715	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific IIC component		29
Carbohydrate transport and metabolism		ManZ	6K1H	COG3716	Phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific IID component		92
Carbohydrate transport and metabolism		KduI	1X8M	COG3717	5-keto 4-deoxyuronate isomerase		33
Replication, recombination and repair		Vsr	1CW0	COG3727	G:T-mismatch repair DNA endonuclease Vsr, very short patch repair protein		3
Mobilome: prophages, transposons				COG3740	Phage head maturation protease		3
Function unknown			6CFY	COG3750	Uncharacterized conserved protein, UPF0335 family		2
Function unknown		YneF		COG3763	Uncharacterized conserved protein YneF, UPF0154 family		6
Cell wall/membrane/envelope biogenesis		RrrD	4ZPU	COG3772	Phage-related lysozyme (muramidase), GH24 family		2
Cell wall/membrane/envelope biogenesis		OCH1		COG3774	Mannosyltransferase OCH1 or related enzyme		7
Function unknown				COG3817	Uncharacterized membrane protein		38
Function unknown				COG3819	Uncharacterized membrane protein		2
Function unknown				COG3820	Uncharacterized conserved protein, DUF1013 family		1
Carbohydrate transport and metabolism		MalG	2R6G	COG3833	ABC-type maltose transport system, permease component MalG		15
Carbohydrate transport and metabolism		MalK	2ONK	COG3839	ABC-type sugar transport system, ATPase component MalK		69
Amino acid transport and metabolism		PotA	1Z47	COG3842	ABC-type Fe3+/spermidine/putrescine transport systems, ATPase component		34
Nucleotide transport and metabolism		NupO		COG3845	ABC-type guanosine uptake system NupNOPQ, ATPase component NupO		51
Signal transduction mechanisms		PykA2	2E28	COG3848	Phosphohistidine swiveling domain of PEP-utilizing enzymes		8
Carbohydrate transport and metabolism		PelB	1AIR	COG3866	Pectate lyase		5
Signal transduction mechanisms		DarA	3M05	COG3870	Cyclic di-AMP receptor DarA/PstA		14
Lipid transport and metabolism		FatA	2ESS	COG3884	Acyl-ACP thioesterase		1
Signal transduction mechanisms		GdpP		COG3887	Cyclic di-AMP phosphodiesterase GdpP, contains GGDEF-like and DHH domains		25
Transcription		PutA1	6IYA	COG3905	Predicted transcriptional regulator, contains ribbon-helix-helix (RHH_1) domain		2
Function unknown		YrzB		COG3906	Uncharacterized conserved protein YrzB, UPF0473 family		10
Transcription		LevR		COG3933	Transcriptional regulatory protein LevR, contains PRD, AAA+ and EIIA domains		88
Replication, recombination and repair		DnaD	2I5U	COG3935	DNA replication protein DnaD		10
Amino acid transport and metabolism		PrdF	1TM0	COG3938	Proline racemase/hydroxyproline epimerase		22
Carbohydrate transport and metabolism				COG3940	Beta-xylosidase, GH43 family		92
Mobilome: prophages, transposons			5CES	COG3948	Phage-related baseplate assembly protein		4
Mobilome: prophages, transposons		SLT		COG3953	SLT domain protein		43
Carbohydrate transport and metabolism		XFP	3AHC	COG3957	Phosphoketolase		151
Carbohydrate transport and metabolismCoenzyme transport and metabolismGeneral function prediction only	Pyruvate oxidation	PDC1	1PYD	COG3961	TPP-dependent 2-oxoacid decarboxylase, includes indolepyruvate decarboxylase		23
Cell wall/membrane/envelope biogenesis		DltD	3BMA	COG3966	Poly-D-alanine transfer protein DltD, involved in esterification of teichoic acids		7
General function prediction only				COG3976	Uncharacterized conserved protein, contains FMN-binding domain		2
Replication, recombination and repair		ComFA		COG4098	Superfamily II DNA/RNA helicase required for DNA uptake (late competence protein)		34
Cell wall/membrane/envelope biogenesis		BamD	2YHC	COG4105	Outer membrane protein assembly factor BamD, BamD/ComL family		1
Translation, ribosomal structure and biogenesis	Translation factors	PrfC	3UOQ	COG4108	Peptide chain release factor RF-3		48
Transcription		YtoI		COG4109	Predicted transcriptional regulator containing CBS domains		1
General function prediction only		YjbK	2GFG	COG4116	Predicted triphosphatase or cyclase YjbK, contains CYTH domain		6
General function prediction only		YhaQ		COG4152	ABC-type uncharacterized transport system, ATPase component		10
Amino acid transport and metabolism		OppA	1B05	COG4166	ABC-type oligopeptide transport system, periplasmic component		33
Amino acid transport and metabolism		ProV		COG4175	ABC-type proline/glycine betaine transport system, ATPase component		43
Amino acid transport and metabolism		ProW		COG4176	ABC-type proline/glycine betaine transport system, permease component		23
Replication, recombination and repair		RecJ		COG4199	ssDNA-specific exonuclease RecJ		50
Carbohydrate transport and metabolism		LplB	4TQU	COG4209	ABC-type polysaccharide transport system, permease component		62
Carbohydrate transport and metabolism		XylF	4YWH	COG4213	ABC-type xylose transport system, periplasmic component		10
Carbohydrate transport and metabolism		XylH		COG4214	ABC-type xylose transport system, permease component		28
Energy production and conversion	Pyrimidine degradation	YdfG	3P19	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG		2
Function unknown		YnzC	2HEP	COG4224	Uncharacterized conserved protein YnzC, UPF0291/DUF896 family		10
Carbohydrate transport and metabolism		YesR	1NC5	COG4225	Rhamnogalacturonyl hydrolase YesR		16
General function prediction only		HicB		COG4226	Predicted nuclease of the RNAse H fold, HicB family		1
Amino acid transport and metabolism		PutA2	5KF6	COG4230	Delta 1-pyrroline-5-carboxylate dehydrogenase		2
Posttranslational modification, protein turnover, chaperonesEnergy production and conversion				COG4233	Thiol-disulfide interchange protein, contains DsbC and DsbD domains		1
Signal transduction mechanisms			2VEA	COG4251	Bacteriophytochrome (light-regulated signal transduction histidine kinase)		1
Function unknown				COG4289	Uncharacterized conserved protein, DUF2264 domain		11
Mobilome: prophages, transposons				COG4373	Mu-like prophage FluMu protein gp28		1
Function unknown			2L3A	COG4443	Uncharacterized conserved protein		3
Transcription		CtsR	3H0D	COG4463	Transcriptional regulator CtsR		11
Signal transduction mechanisms		YwqE	3QY6	COG4464	Tyrosine-protein phosphatase YwqE		10
Transcription		CodY	2B0L	COG4465	GTP-sensing pleiotropic transcriptional regulator CodY		25
Function unknown			3FB9	COG4466	Uncharacterized conserved protein Veg, DUF1021 family		4
Carbohydrate transport and metabolism		GalT2		COG4468	Galactose-1-phosphate uridylyltransferase		34
General function prediction only		CoiA		COG4469	Competence protein CoiA, contains predicted nuclease domain		7
Function unknown		YutD	2KL5	COG4470	Uncharacterized conserved protein YutD, DUF1027 family		26
Function unknown		YlbG		COG4471	Uncharacterized conserved protein YlbG, UPF0298 family		2
Function unknown			5US5	COG4472	Uncharacterized conserved protein, UPF0297 family		12
Intracellular trafficking, secretion, and vesicular transport		EcsB		COG4473	Predicted ABC-type exoprotein transport system, permease component		4
Mobilome: prophages, transposons		YoqJ	2NX2	COG4474	Uncharacterized SPBc2 prophage-derived protein YoqJ		8
Function unknown		YktA	2OY9	COG4476	Uncharacterized conserved protein YktA, UPF0223 family		7
Function unknown				COG4478	Uncharacterized membrane protein		3
Function unknown				COG4481	Uncharacterized conserved protein, DUF951 family		7
Function unknown		YqgQ	2NN4	COG4483	Uncharacterized conserved protein YqgQ, DUF910 family		5
Function unknown		YfhO		COG4485	Uncharacterized membrane protein YfhO		4
Coenzyme transport and metabolism	Cobalamine/B12 biosynthesis	CobT2		COG4547	Cobalamin biosynthesis cobaltochelatase CobT subunit		2
General function prediction only		Eis	2HV2	COG4552	Predicted acetyltransferase		2
Energy production and conversionInorganic ion transport and metabolism		NatA		COG4555	ABC-type Na+ transport system, ATPase component NatA		1
TranscriptionSignal transduction mechanisms		CitB		COG4565	DNA-binding response regulator DpiB of citrate/malate metabolism		6
Replication, recombination and repair		Dob10	4A4Z	COG4581	Superfamily II RNA helicase		3
General function prediction only				COG4586	ABC-type uncharacterized transport system, ATPase component		17
Cell wall/membrane/envelope biogenesis		LolE	6F49	COG4591	ABC-type transport system involved in lipoprotein release, permease component LolC		3
Nucleotide transport and metabolism		NupP		COG4603	ABC-type guanosine uptake system NupNOPQ, permease component NupP		9
Inorganic ion transport and metabolism		CeuD		COG4604	ABC-type enterochelin transport system, ATPase component		20
Inorganic ion transport and metabolism		CeuC		COG4605	ABC-type enterochelin transport system, permease component		1
Inorganic ion transport and metabolism		CeuB		COG4606	ABC-type enterochelin transport system, permease component		29
Inorganic ion transport and metabolism		CeuA	3ZKW	COG4607	ABC-type enterochelin transport system, periplasmic component		8
