we.ep	we.eBH	wi.ep	wi.eBH	rab.all	rab.win.Diseased	rab.win.Healthy	diff.btw	diff.win	effect	overlap	labels	category
0.083938064455502	0.42150337895350265	0.052928841991341985	0.24711903632734278	2.2440957667171353	1.9201489187089922	3.3705886291949887	1.446868696818068	0.9260152982672412	1.3482017029566638	0.11197971795838389	Replication,_recombination_and_repair__NA__UvrB__1C4O__COG0556__Excinuclease_UvrABC_helicase_subunit_UvrB__NA	COG
0.3621163263220124	0.8389785249825163	0.30979437229437234	0.6776762053237978	2.244788794898607	2.1530345261065555	2.9179704092721175	0.805400535335651	1.1351818152608795	0.541869787171622	0.2942709732937442	Amino_acid_transport_and_metabolism__NA__GlnQ__4YMS__COG1126__ABC-type_polar_amino_acid_transport_system,_ATPase_component__NA	COG
0.5570739380786578	0.9227860685431066	0.4995772456709957	0.8495656201604085	3.3138059354439893	3.231355303531439	3.5976924693305734	0.25300358775755205	0.8159920223554211	0.24422825159646652	0.3932292298899951	Defense_mechanisms__NA__MdlB__2HYD__COG1132__ABC-type_multidrug_transport_system,_ATPase_and_permease_component__NA	COG
0.5318322423088685	0.994115915766838	0.6551170183982684	0.9805036531725382	2.388802618285151	2.4187422316460747	2.2253541418058345	-0.283406216479142	1.1879529751344968	-0.17771960127896874	0.4218750452563685	Cell_wall/membrane/envelope_biogenesis__NA__LolD__5GKO__COG1136__ABC-type_lipoprotein_export_system,_ATPase_component__NA	COG
0.6066631499407718	0.9265840079602062	0.32225716991341996	0.7229283797130438	1.510018228719972	1.37198245019587	2.380363231159951	1.0047286943440863	1.491103254918229	0.44314199863542264	0.31250012330290705	General_function_prediction_only__NA__Uup__5ZXD__COG0488__ATPase_components_of_ABC_transporters_with_duplicated_ATPase_domains__NA	COG
0.6890174757465247	0.9496645137213191	0.527529761904762	0.8321066157619209	1.7533012327340374	1.688864009910929	2.2433206890119033	0.5288894307279808	1.6448676048801771	0.2399973475553795	0.38701305395331487	Energy_production_and_conversion__FoF1-type_ATP_synthase__AtpA__3OAA__COG0056__FoF1-type_ATP_synthase,_alpha_subunit__NA	COG
0.1870188951620399	0.536753703420533	0.1009368235930736	0.3579367894603783	0.18963323313847713	-0.279416831997529	1.7341755229773348	2.013682013743656	1.4899435031887949	1.09348439883098	0.16406284607247848	Nucleotide_transport_and_metabolism__NA__RdgB__1B78__COG0127__Inosine/xanthosine_triphosphate_pyrophosphatase,_all-alpha_NTP-PPase_family__NA	COG
0.30097963343635453	0.7009039580471692	0.18470982142857145	0.48289992952725774	0.09131598252738193	-0.10851336836925185	1.3730162305709515	1.463381739120555	1.5711267302230416	0.7420591002443504	0.21875023251341516	Replication,_recombination_and_repair__NA__UvrC__2NRT__COG0322__Excinuclease_UvrABC,_nuclease_subunit__NA	COG
0.49681338526468277	0.8893173794226203	0.3307968073593074	0.7275704381876434	1.1519630762196504	0.9950626785208705	1.8504849803524426	0.9461885014780558	1.5552434647159066	0.44360686097280577	0.2909092333751913	Cell_cycle_control,_cell_division,_chromosome_partitioning__NA__FtsK__2IUT__COG1674__DNA_segregation_ATPase_FtsK/SpoIIIE_or_related_protein__NA	COG
0.24532042812602295	0.6438205895839169	0.12515219155844157	0.4202056327359951	0.7060957781608836	0.5000193359504665	2.352569277046167	1.8199156194237989	1.572465983091866	0.8857192087472819	0.17708364640893945	Signal_transduction_mechanisms__NA__WalK__4I5S__COG5002__Sensor_histidine_kinase_WalK__NA	COG
0.41170411053624445	0.7503477589615768	0.22138798701298704	0.568898649908073	-0.09315538069917562	-0.48529900566077977	1.2265226239714693	1.6502590190846806	1.8325711969449792	0.6049070080325678	0.23958353528829004	Replication,_recombination_and_repair__NA__TopA__1CY0__COG0550__DNA_topoisomerase_IA__NA	COG
0.5340913353081523	0.887394361151903	0.33318114177489183	0.7323210907187725	0.6194354919126965	0.4494421908646862	1.674058221620288	1.1923604900885123	1.9042506679388902	0.42212102072414176	0.30468763025370205	Translation,_ribosomal_structure_and_biogenesis__Aminoacyl-tRNA_synthetases__AsnS__3KFU__COG0017__Aspartyl/asparaginyl-tRNA_synthetase__NA	COG
0.6273125230705806	0.9291038543347853	0.3685572240259741	0.7818699021312326	1.2235307204029122	1.130907356693963	1.9044574966177334	0.8679101435196275	1.6576287243949293	0.33405059195557396	0.3307292747111557	Coenzyme_transport_and_metabolism__Methionine_biosynthesis__MetK__1FUG__COG0192__S-adenosylmethionine_synthetase__NA	COG
0.46167569008600556	0.7952096404719846	0.2241781655844156	0.6066841252911747	0.47078290476422513	0.1881059312106288	1.6354755904468101	1.4565882787208104	1.6457117887516994	0.576699411441482	0.2500001883791657	Lipid_transport_and_metabolism__Fatty_acid_biosynthesis__AccD__2F9I__COG0777__Acetyl-CoA_carboxylase_beta_subunit__NA	COG
